dataset	fs_method	n_features	integration_method	task	metric_name	ValueMeanRaw	ValueSDRaw	OrientedMean	OrientedSD	NSeeds	EffectiveFeaturesMin	EffectiveFeaturesMax	RuntimeMean
DLPFC	TFs	2000	scvi	integration_eval	dLISI	0.6524426519333333	0.004305844193798001	0.6524426519333333	0.004305844193798001	3	1462	1462	21.261071234933333
DLPFC	TFs	2000	scvi	integration_eval	iLISI	0.7221799351000001	0.001864580604235542	0.7221799351000001	0.001864580604235542	3	1462	1462	21.261071234933333
DLPFC	all_features	all	cellcharter	alignment_eval	Accuracy	0.7044	0.012572986916401354	0.7044	0.012572986916401354	3	21686	21686	330.75616156403333
DLPFC	all_features	all	cellcharter	alignment_eval	Ratio	1.5566925251666668	0.016623500248839986	-1.5566925251666668	0.016623500248839986	3	21686	21686	330.75616156403333
DLPFC	all_features	all	cellcharter	clustering_eval	CHAOS	0.0601211526	0.000429765174921411	-0.0601211526	0.000429765174921411	3	21686	21686	331.07576407893333
DLPFC	all_features	all	cellcharter	clustering_eval	PAS	0.12238888889999999	0.011128770674680549	-0.12238888889999999	0.011128770674680549	3	21686	21686	331.07576407893333
DLPFC	all_features	all	cellcharter	clustering_eval	ari	0.18070741343333332	0.012997525162952045	0.18070741343333332	0.012997525162952045	3	21686	21686	331.07576407893333
DLPFC	all_features	all	cellcharter	clustering_eval	nmi	0.2896417999	0.030376194865714568	0.2896417999	0.030376194865714568	3	21686	21686	331.07576407893333
DLPFC	all_features	all	cellcharter	clustering_eval	silhouette	0.267587622	0.02914628114226572	0.267587622	0.02914628114226572	3	21686	21686	331.07576407893333
DLPFC	all_features	all	cellcharter	integration_eval	GC	0.9367582745666666	0.016052106802172266	0.9367582745666666	0.016052106802172266	3	21686	21686	333.2517475281
DLPFC	all_features	all	cellcharter	integration_eval	ILL	0.6527913955	0.00498374300204977	0.6527913955	0.00498374300204977	3	21686	21686	333.2517475281
DLPFC	all_features	all	cellcharter	integration_eval	bASW	0.8924529617666667	0.0009245543284553946	0.8924529617666667	0.0009245543284553946	3	21686	21686	333.2517475281
DLPFC	all_features	all	cellcharter	integration_eval	dASW	0.5052995068	0.007879464224322565	0.5052995068	0.007879464224322565	3	21686	21686	333.2517475281
DLPFC	all_features	all	cellcharter	integration_eval	dLISI	0.9347318025666667	0.0030554695508785514	0.9347318025666667	0.0030554695508785514	3	21686	21686	333.2517475281
DLPFC	all_features	all	cellcharter	integration_eval	iLISI	0.13108505453333333	0.001659690206555535	0.13108505453333333	0.001659690206555535	3	21686	21686	333.2517475281
DLPFC	all_features	all	scvi	alignment_eval	Accuracy	0.42693333333333333	0.022058633986113768	0.42693333333333333	0.022058633986113768	3	21686	21686	307.02074637076663
DLPFC	all_features	all	scvi	alignment_eval	Ratio	1.9363144726333334	0.496035253298898	-1.9363144726333334	0.496035253298898	3	21686	21686	307.02074637076663
DLPFC	all_features	all	scvi	clustering_eval	CHAOS	0.07142745853333334	0.0016497048180575617	-0.07142745853333334	0.0016497048180575617	3	21686	21686	307.84129129753336
DLPFC	all_features	all	scvi	clustering_eval	PAS	0.5599444444666667	0.08170833686434915	-0.5599444444666667	0.08170833686434915	3	21686	21686	307.84129129753336
DLPFC	all_features	all	scvi	clustering_eval	ari	0.13980178683333333	0.008534569720093107	0.13980178683333333	0.008534569720093107	3	21686	21686	307.84129129753336
DLPFC	all_features	all	scvi	clustering_eval	nmi	0.24451070263333333	0.008349669596856143	0.24451070263333333	0.008349669596856143	3	21686	21686	307.84129129753336
DLPFC	all_features	all	scvi	clustering_eval	silhouette	0.4919380446333334	0.023850261853217727	0.4919380446333334	0.023850261853217727	3	21686	21686	307.84129129753336
DLPFC	all_features	all	scvi	integration_eval	GC	0.4369268703	0.0957632981101157	0.4369268703	0.0957632981101157	3	21686	21686	309.5493431858333
DLPFC	all_features	all	scvi	integration_eval	ILL	0.36455264760000006	0.012660329987962713	0.36455264760000006	0.012660329987962713	3	21686	21686	309.5493431858333
DLPFC	all_features	all	scvi	integration_eval	bASW	0.9363026680333334	0.015697022276018914	0.9363026680333334	0.015697022276018914	3	21686	21686	309.5493431858333
DLPFC	all_features	all	scvi	integration_eval	dASW	0.4492861740333334	0.003633864368286655	0.4492861740333334	0.003633864368286655	3	21686	21686	309.5493431858333
DLPFC	all_features	all	scvi	integration_eval	dLISI	0.7590486455666667	0.014805110061805286	0.7590486455666667	0.014805110061805286	3	21686	21686	309.5493431858333
DLPFC	all_features	all	scvi	integration_eval	iLISI	0.02390328413333333	0.007279381604175427	0.02390328413333333	0.007279381604175427	3	21686	21686	309.5493431858333
DLPFC	anticor	100	cellcharter	alignment_eval	Accuracy	0.7237		0.7237		1	100	100	69.5995096406
DLPFC	anticor	100	cellcharter	alignment_eval	Ratio	1.1978794489		-1.1978794489		1	100	100	69.5995096406
DLPFC	anticor	100	cellcharter	clustering_eval	CHAOS	0.0585874227		-0.0585874227		1	100	100	69.9134638691
DLPFC	anticor	100	cellcharter	clustering_eval	PAS	0.0314166667		-0.0314166667		1	100	100	69.9134638691
DLPFC	anticor	100	cellcharter	clustering_eval	ari	0.2785819987		0.2785819987		1	100	100	69.9134638691
DLPFC	anticor	100	cellcharter	clustering_eval	nmi	0.4858087494		0.4858087494		1	100	100	69.9134638691
DLPFC	anticor	100	cellcharter	clustering_eval	silhouette	0.1290615052		0.1290615052		1	100	100	69.9134638691
DLPFC	anticor	100	cellcharter	integration_eval	GC	0.9853605315		0.9853605315		1	100	100	72.7463900959
DLPFC	anticor	100	cellcharter	integration_eval	ILL	0.5737609499		0.5737609499		1	100	100	72.7463900959
DLPFC	anticor	100	cellcharter	integration_eval	bASW	0.9687096438		0.9687096438		1	100	100	72.7463900959
DLPFC	anticor	100	cellcharter	integration_eval	dASW	0.5177037697		0.5177037697		1	100	100	72.7463900959
DLPFC	anticor	100	cellcharter	integration_eval	dLISI	0.9086184136		0.9086184136		1	100	100	72.7463900959
DLPFC	anticor	100	cellcharter	integration_eval	iLISI	0.2222458385		0.2222458385		1	100	100	72.7463900959
DLPFC	anticor	100	scvi	alignment_eval	Accuracy	0.5412		0.5412		1	100	100	52.8546649357
DLPFC	anticor	100	scvi	alignment_eval	Ratio	0.9636986974		-0.9636986974		1	100	100	52.8546649357
DLPFC	anticor	100	scvi	clustering_eval	CHAOS	0.0719885448		-0.0719885448		1	100	100	53.7293584608
DLPFC	anticor	100	scvi	clustering_eval	PAS	0.5011666667		-0.5011666667		1	100	100	53.7293584608
DLPFC	anticor	100	scvi	clustering_eval	ari	0.2495704491		0.2495704491		1	100	100	53.7293584608
DLPFC	anticor	100	scvi	clustering_eval	nmi	0.3883208143		0.3883208143		1	100	100	53.7293584608
DLPFC	anticor	100	scvi	clustering_eval	silhouette	0.2584409416		0.2584409416		1	100	100	53.7293584608
DLPFC	anticor	100	scvi	integration_eval	GC	0.8372253976		0.8372253976		1	100	100	55.9124253206
DLPFC	anticor	100	scvi	integration_eval	ILL	0.4292840439		0.4292840439		1	100	100	55.9124253206
DLPFC	anticor	100	scvi	integration_eval	bASW	0.969449632		0.969449632		1	100	100	55.9124253206
DLPFC	anticor	100	scvi	integration_eval	dASW	0.5056870468		0.5056870468		1	100	100	55.9124253206
DLPFC	anticor	100	scvi	integration_eval	dLISI	0.8397910955		0.8397910955		1	100	100	55.9124253206
DLPFC	anticor	100	scvi	integration_eval	iLISI	0.4541738646		0.4541738646		1	100	100	55.9124253206
DLPFC	anticor	1000	cellcharter	alignment_eval	Accuracy	0.7431		0.7431		1	1000	1000	118.5858777016
DLPFC	anticor	1000	cellcharter	alignment_eval	Ratio	1.4104156907		-1.4104156907		1	1000	1000	118.5858777016
DLPFC	anticor	1000	cellcharter	clustering_eval	CHAOS	0.0586803759		-0.0586803759		1	1000	1000	118.8618919868
DLPFC	anticor	1000	cellcharter	clustering_eval	PAS	0.0401666667		-0.0401666667		1	1000	1000	118.8618919868
DLPFC	anticor	1000	cellcharter	clustering_eval	ari	0.2624387368		0.2624387368		1	1000	1000	118.8618919868
DLPFC	anticor	1000	cellcharter	clustering_eval	nmi	0.3935442698		0.3935442698		1	1000	1000	118.8618919868
DLPFC	anticor	1000	cellcharter	clustering_eval	silhouette	0.1898793876		0.1898793876		1	1000	1000	118.8618919868
DLPFC	anticor	1000	cellcharter	integration_eval	GC	0.8041804082		0.8041804082		1	1000	1000	121.7368321596
DLPFC	anticor	1000	cellcharter	integration_eval	ILL	0.6772710306		0.6772710306		1	1000	1000	121.7368321596
DLPFC	anticor	1000	cellcharter	integration_eval	bASW	0.9217194277		0.9217194277		1	1000	1000	121.7368321596
DLPFC	anticor	1000	cellcharter	integration_eval	dASW	0.5219739806		0.5219739806		1	1000	1000	121.7368321596
DLPFC	anticor	1000	cellcharter	integration_eval	dLISI	0.9434995266		0.9434995266		1	1000	1000	121.7368321596
DLPFC	anticor	1000	cellcharter	integration_eval	iLISI	0.1352751379		0.1352751379		1	1000	1000	121.7368321596
DLPFC	anticor	1000	scvi	alignment_eval	Accuracy	0.577		0.577		1	1000	1000	99.4732667459
DLPFC	anticor	1000	scvi	alignment_eval	Ratio	0.9524337553		-0.9524337553		1	1000	1000	99.4732667459
DLPFC	anticor	1000	scvi	clustering_eval	CHAOS	0.0689865424		-0.0689865424		1	1000	1000	100.6068856511
DLPFC	anticor	1000	scvi	clustering_eval	PAS	0.3744166667		-0.3744166667		1	1000	1000	100.6068856511
DLPFC	anticor	1000	scvi	clustering_eval	ari	0.2755334886		0.2755334886		1	1000	1000	100.6068856511
DLPFC	anticor	1000	scvi	clustering_eval	nmi	0.3836954705		0.3836954705		1	1000	1000	100.6068856511
DLPFC	anticor	1000	scvi	clustering_eval	silhouette	0.2582830191		0.2582830191		1	1000	1000	100.6068856511
DLPFC	anticor	1000	scvi	integration_eval	GC	0.8876867471		0.8876867471		1	1000	1000	102.7957542744
DLPFC	anticor	1000	scvi	integration_eval	ILL	0.4745082842		0.4745082842		1	1000	1000	102.7957542744
DLPFC	anticor	1000	scvi	integration_eval	bASW	0.9543802091		0.9543802091		1	1000	1000	102.7957542744
DLPFC	anticor	1000	scvi	integration_eval	dASW	0.5070887045		0.5070887045		1	1000	1000	102.7957542744
DLPFC	anticor	1000	scvi	integration_eval	dLISI	0.8594177838		0.8594177838		1	1000	1000	102.7957542744
DLPFC	anticor	1000	scvi	integration_eval	iLISI	0.4369942877		0.4369942877		1	1000	1000	102.7957542744
DLPFC	anticor	10000	cellcharter	alignment_eval	Accuracy	0.7146		0.7146		1	10000	10000	268.6601867182
DLPFC	anticor	10000	cellcharter	alignment_eval	Ratio	1.5129611171		-1.5129611171		1	10000	10000	268.6601867182
DLPFC	anticor	10000	cellcharter	clustering_eval	CHAOS	0.0598513058		-0.0598513058		1	10000	10000	268.9734571567
DLPFC	anticor	10000	cellcharter	clustering_eval	PAS	0.12525		-0.12525		1	10000	10000	268.9734571567
DLPFC	anticor	10000	cellcharter	clustering_eval	ari	0.1938889967		0.1938889967		1	10000	10000	268.9734571567
DLPFC	anticor	10000	cellcharter	clustering_eval	nmi	0.299415281		0.299415281		1	10000	10000	268.9734571567
DLPFC	anticor	10000	cellcharter	clustering_eval	silhouette	0.1988131553		0.1988131553		1	10000	10000	268.9734571567
DLPFC	anticor	10000	cellcharter	integration_eval	GC	0.9752273053		0.9752273053		1	10000	10000	272.1574181765
DLPFC	anticor	10000	cellcharter	integration_eval	ILL	0.684252154		0.684252154		1	10000	10000	272.1574181765
DLPFC	anticor	10000	cellcharter	integration_eval	bASW	0.8982504713		0.8982504713		1	10000	10000	272.1574181765
DLPFC	anticor	10000	cellcharter	integration_eval	dASW	0.5131748058		0.5131748058		1	10000	10000	272.1574181765
DLPFC	anticor	10000	cellcharter	integration_eval	dLISI	0.944104657		0.944104657		1	10000	10000	272.1574181765
DLPFC	anticor	10000	cellcharter	integration_eval	iLISI	0.1218056806		0.1218056806		1	10000	10000	272.1574181765
DLPFC	anticor	10000	scvi	alignment_eval	Accuracy	0.4372		0.4372		1	10000	10000	240.0828667749
DLPFC	anticor	10000	scvi	alignment_eval	Ratio	1.8167012256		-1.8167012256		1	10000	10000	240.0828667749
DLPFC	anticor	10000	scvi	clustering_eval	CHAOS	0.0706635105		-0.0706635105		1	10000	10000	240.9990136856
DLPFC	anticor	10000	scvi	clustering_eval	PAS	0.5655833333		-0.5655833333		1	10000	10000	240.9990136856
DLPFC	anticor	10000	scvi	clustering_eval	ari	0.1327971595		0.1327971595		1	10000	10000	240.9990136856
DLPFC	anticor	10000	scvi	clustering_eval	nmi	0.2512384826		0.2512384826		1	10000	10000	240.9990136856
DLPFC	anticor	10000	scvi	clustering_eval	silhouette	0.4966598153		0.4966598153		1	10000	10000	240.9990136856
DLPFC	anticor	10000	scvi	integration_eval	GC	0.4826431853		0.4826431853		1	10000	10000	243.5091650318
DLPFC	anticor	10000	scvi	integration_eval	ILL	0.3748541984		0.3748541984		1	10000	10000	243.5091650318
DLPFC	anticor	10000	scvi	integration_eval	bASW	0.9160937916		0.9160937916		1	10000	10000	243.5091650318
DLPFC	anticor	10000	scvi	integration_eval	dASW	0.4442010559		0.4442010559		1	10000	10000	243.5091650318
DLPFC	anticor	10000	scvi	integration_eval	dLISI	0.7650598708		0.7650598708		1	10000	10000	243.5091650318
DLPFC	anticor	10000	scvi	integration_eval	iLISI	0.0226759117		0.0226759117		1	10000	10000	243.5091650318
DLPFC	anticor	200	cellcharter	alignment_eval	Accuracy	0.7532		0.7532		1	200	200	78.8727244753
DLPFC	anticor	200	cellcharter	alignment_eval	Ratio	1.2756471996		-1.2756471996		1	200	200	78.8727244753
DLPFC	anticor	200	cellcharter	clustering_eval	CHAOS	0.0586580922		-0.0586580922		1	200	200	79.2266197074
DLPFC	anticor	200	cellcharter	clustering_eval	PAS	0.03025		-0.03025		1	200	200	79.2266197074
DLPFC	anticor	200	cellcharter	clustering_eval	ari	0.2954885832		0.2954885832		1	200	200	79.2266197074
DLPFC	anticor	200	cellcharter	clustering_eval	nmi	0.4968000396		0.4968000396		1	200	200	79.2266197074
DLPFC	anticor	200	cellcharter	clustering_eval	silhouette	0.1497162879		0.1497162879		1	200	200	79.2266197074
DLPFC	anticor	200	cellcharter	integration_eval	GC	0.7011764106		0.7011764106		1	200	200	82.3274381682
DLPFC	anticor	200	cellcharter	integration_eval	ILL	0.6395791658		0.6395791658		1	200	200	82.3274381682
DLPFC	anticor	200	cellcharter	integration_eval	bASW	0.955537685		0.955537685		1	200	200	82.3274381682
DLPFC	anticor	200	cellcharter	integration_eval	dASW	0.5243528653		0.5243528653		1	200	200	82.3274381682
DLPFC	anticor	200	cellcharter	integration_eval	dLISI	0.9300644395		0.9300644395		1	200	200	82.3274381682
DLPFC	anticor	200	cellcharter	integration_eval	iLISI	0.1948833569		0.1948833569		1	200	200	82.3274381682
DLPFC	anticor	200	scvi	alignment_eval	Accuracy	0.5407		0.5407		1	200	200	60.8082818538
DLPFC	anticor	200	scvi	alignment_eval	Ratio	0.9113193755		-0.9113193755		1	200	200	60.8082818538
DLPFC	anticor	200	scvi	clustering_eval	CHAOS	0.0719751772		-0.0719751772		1	200	200	61.6779440036
DLPFC	anticor	200	scvi	clustering_eval	PAS	0.4140833333		-0.4140833333		1	200	200	61.6779440036
DLPFC	anticor	200	scvi	clustering_eval	ari	0.2882488234		0.2882488234		1	200	200	61.6779440036
DLPFC	anticor	200	scvi	clustering_eval	nmi	0.3826507207		0.3826507207		1	200	200	61.6779440036
DLPFC	anticor	200	scvi	clustering_eval	silhouette	0.2907219231		0.2907219231		1	200	200	61.6779440036
DLPFC	anticor	200	scvi	integration_eval	GC	0.8818001806		0.8818001806		1	200	200	63.5350436559
DLPFC	anticor	200	scvi	integration_eval	ILL	0.4488176479		0.4488176479		1	200	200	63.5350436559
DLPFC	anticor	200	scvi	integration_eval	bASW	0.9580951561		0.9580951561		1	200	200	63.5350436559
DLPFC	anticor	200	scvi	integration_eval	dASW	0.5159146693		0.5159146693		1	200	200	63.5350436559
DLPFC	anticor	200	scvi	integration_eval	dLISI	0.8477887258		0.8477887258		1	200	200	63.5350436559
DLPFC	anticor	200	scvi	integration_eval	iLISI	0.4901880514		0.4901880514		1	200	200	63.5350436559
DLPFC	anticor	2000	cellcharter	alignment_eval	Accuracy	0.7480333333333333	0.006823733093647028	0.7480333333333333	0.006823733093647028	3	2000	2000	136.57367312753334
DLPFC	anticor	2000	cellcharter	alignment_eval	Ratio	1.4006652383333333	0.021441519937242255	-1.4006652383333333	0.021441519937242255	3	2000	2000	136.57367312753334
DLPFC	anticor	2000	cellcharter	clustering_eval	CHAOS	0.058560109033333335	0.00029588798122867817	-0.058560109033333335	0.00029588798122867817	3	2000	2000	136.96333563853332
DLPFC	anticor	2000	cellcharter	clustering_eval	PAS	0.03966666666666666	0.0007264831878455421	-0.03966666666666666	0.0007264831878455421	3	2000	2000	136.96333563853332
DLPFC	anticor	2000	cellcharter	clustering_eval	ari	0.2511785334	0.008800935150433885	0.2511785334	0.008800935150433885	3	2000	2000	136.96333563853332
DLPFC	anticor	2000	cellcharter	clustering_eval	nmi	0.4042234786	0.007998743877764995	0.4042234786	0.007998743877764995	3	2000	2000	136.96333563853332
DLPFC	anticor	2000	cellcharter	clustering_eval	silhouette	0.19771624103333332	0.012818924655121668	0.19771624103333332	0.012818924655121668	3	2000	2000	136.96333563853332
DLPFC	anticor	2000	cellcharter	integration_eval	GC	0.8417233243666665	0.09150190090758333	0.8417233243666665	0.09150190090758333	3	2000	2000	139.38834171463336
DLPFC	anticor	2000	cellcharter	integration_eval	ILL	0.6892142234666667	0.005178691483267456	0.6892142234666667	0.005178691483267456	3	2000	2000	139.38834171463336
DLPFC	anticor	2000	cellcharter	integration_eval	bASW	0.9189611808333332	0.0023093916446691697	0.9189611808333332	0.0023093916446691697	3	2000	2000	139.38834171463336
DLPFC	anticor	2000	cellcharter	integration_eval	dASW	0.5246794956333333	0.002931704472051555	0.5246794956333333	0.002931704472051555	3	2000	2000	139.38834171463336
DLPFC	anticor	2000	cellcharter	integration_eval	dLISI	0.9462334490333334	0.0005807512849790382	0.9462334490333334	0.0005807512849790382	3	2000	2000	139.38834171463336
DLPFC	anticor	2000	cellcharter	integration_eval	iLISI	0.12849238773333332	0.0008757240617900956	0.12849238773333332	0.0008757240617900956	3	2000	2000	139.38834171463336
DLPFC	anticor	2000	scvi	alignment_eval	Accuracy	0.5717666666666666	0.024719492982934303	0.5717666666666666	0.024719492982934303	3	2000	2000	119.2561413143
DLPFC	anticor	2000	scvi	alignment_eval	Ratio	1.0304151661666667	0.13261085015264043	-1.0304151661666667	0.13261085015264043	3	2000	2000	119.2561413143
DLPFC	anticor	2000	scvi	clustering_eval	CHAOS	0.06941115973333334	0.0008830716924081919	-0.06941115973333334	0.0008830716924081919	3	2000	2000	120.0842520992
DLPFC	anticor	2000	scvi	clustering_eval	PAS	0.39972222220000003	0.03005092127172859	-0.39972222220000003	0.03005092127172859	3	2000	2000	120.0842520992
DLPFC	anticor	2000	scvi	clustering_eval	ari	0.25846697316666667	0.016896699493617245	0.25846697316666667	0.016896699493617245	3	2000	2000	120.0842520992
DLPFC	anticor	2000	scvi	clustering_eval	nmi	0.39220021553333334	0.011298220578797437	0.39220021553333334	0.011298220578797437	3	2000	2000	120.0842520992
DLPFC	anticor	2000	scvi	clustering_eval	silhouette	0.3006822765	0.023203694110272843	0.3006822765	0.023203694110272843	3	2000	2000	120.0842520992
DLPFC	anticor	2000	scvi	integration_eval	GC	0.8680609968	0.027213051589550553	0.8680609968	0.027213051589550553	3	2000	2000	121.79481399056668
DLPFC	anticor	2000	scvi	integration_eval	ILL	0.4693052292	0.011236926830274375	0.4693052292	0.011236926830274375	3	2000	2000	121.79481399056668
DLPFC	anticor	2000	scvi	integration_eval	bASW	0.9582148159999999	0.010214417149434886	0.9582148159999999	0.010214417149434886	3	2000	2000	121.79481399056668
DLPFC	anticor	2000	scvi	integration_eval	dASW	0.5045207808666667	0.00335264698120173	0.5045207808666667	0.00335264698120173	3	2000	2000	121.79481399056668
DLPFC	anticor	2000	scvi	integration_eval	dLISI	0.8580065041666667	0.005964547122489476	0.8580065041666667	0.005964547122489476	3	2000	2000	121.79481399056668
DLPFC	anticor	2000	scvi	integration_eval	iLISI	0.3670540827666667	0.08580459538365588	0.3670540827666667	0.08580459538365588	3	2000	2000	121.79481399056668
DLPFC	anticor	500	cellcharter	alignment_eval	Accuracy	0.7506		0.7506		1	500	500	95.6052368348
DLPFC	anticor	500	cellcharter	alignment_eval	Ratio	1.323508688		-1.323508688		1	500	500	95.6052368348
DLPFC	anticor	500	cellcharter	clustering_eval	CHAOS	0.058400934		-0.058400934		1	500	500	95.9075887688
DLPFC	anticor	500	cellcharter	clustering_eval	PAS	0.03225		-0.03225		1	500	500	95.9075887688
DLPFC	anticor	500	cellcharter	clustering_eval	ari	0.2374047884		0.2374047884		1	500	500	95.9075887688
DLPFC	anticor	500	cellcharter	clustering_eval	nmi	0.3960278774		0.3960278774		1	500	500	95.9075887688
DLPFC	anticor	500	cellcharter	clustering_eval	silhouette	0.169285506		0.169285506		1	500	500	95.9075887688
DLPFC	anticor	500	cellcharter	integration_eval	GC	0.8179586915		0.8179586915		1	500	500	98.5028951289
DLPFC	anticor	500	cellcharter	integration_eval	ILL	0.6646421556		0.6646421556		1	500	500	98.5028951289
DLPFC	anticor	500	cellcharter	integration_eval	bASW	0.9361533611		0.9361533611		1	500	500	98.5028951289
DLPFC	anticor	500	cellcharter	integration_eval	dASW	0.5238044616		0.5238044616		1	500	500	98.5028951289
DLPFC	anticor	500	cellcharter	integration_eval	dLISI	0.9383603401		0.9383603401		1	500	500	98.5028951289
DLPFC	anticor	500	cellcharter	integration_eval	iLISI	0.1594623367		0.1594623367		1	500	500	98.5028951289
DLPFC	anticor	500	scvi	alignment_eval	Accuracy	0.5651		0.5651		1	500	500	73.9514266131
DLPFC	anticor	500	scvi	alignment_eval	Ratio	0.8932684414		-0.8932684414		1	500	500	73.9514266131
DLPFC	anticor	500	scvi	clustering_eval	CHAOS	0.0708798224		-0.0708798224		1	500	500	74.8007315295
