dataset	fs_method	n_features	integration_method	task	metric_name	ValueMeanRaw	ValueSDRaw	OrientedMean	OrientedSD	NSeeds	EffectiveFeaturesMin	EffectiveFeaturesMax	RuntimeMean	Lower	Upper	Range	RangeStatus	FrozenScaleDenominator	ScaledValue
DLPFC	Brennecke	2000	scvi	integration_eval	dLISI	0.7959038611666666	0.008228097530494388	0.7959038611666666	0.008228097530494388	3	2000	2000	32.3716786398	0.4844990385	0.9507964562	0.4662974177	ok	0.4662974177	0.6678244631991805
DLPFC	Brennecke	2000	scvi	integration_eval	iLISI	0.5410448170666666	0.02542328310984311	0.5410448170666666	0.02542328310984311	3	2000	2000	32.3716786398	0.0012992992	0.7221799351000001	0.7208806359000001	ok	0.7208806359000001	0.7487307759249335
DLPFC	Brennecke	500	cellcharter	alignment_eval	Accuracy	0.629		0.629		1	500	500	67.0283147609	0.1911	0.7779333333333334	0.5868333333333333	ok	0.5868333333333333	0.7462084635046862
DLPFC	Brennecke	500	cellcharter	alignment_eval	Ratio	1.1851009718		-1.1851009718		1	500	500	67.0283147609	-6.5600224227	-0.7340294017333333	5.825993020966667	ok	5.825993020966667	0.9225760194968748
DLPFC	Brennecke	500	cellcharter	clustering_eval	CHAOS	0.059372767		-0.059372767		1	500	500	67.5460986914	-0.0892011679	-0.0581763831	0.031024784800000003	ok	0.031024784800000003	0.9614378018183707
DLPFC	Brennecke	500	cellcharter	clustering_eval	PAS	0.0783333333		-0.0783333333		1	500	500	67.5460986914	-0.8281666667	-0.026944444433333336	0.8012222222666667	ok	0.8012222222666667	0.9358618777181604
DLPFC	Brennecke	500	cellcharter	clustering_eval	ari	0.1711099463		0.1711099463		1	500	500	67.5460986914	0.0102727844	0.3847598367	0.3744870523	ok	0.3744870523	0.4294865761370944
DLPFC	Brennecke	500	cellcharter	clustering_eval	nmi	0.3126711071		0.3126711071		1	500	500	67.5460986914	0.0183960378	0.5333746913	0.5149786535	ok	0.5149786535	0.57143158711529
DLPFC	Brennecke	500	cellcharter	clustering_eval	silhouette	0.0771581754		0.0771581754		1	500	500	67.5460986914	0.029338402066666668	0.8794011474	0.8500627453333333	ok	0.8500627453333333	0.05625440427292443
DLPFC	Brennecke	500	cellcharter	integration_eval	GC	0.9724702683		0.9724702683		1	500	500	70.2506503304	0.2342750748	0.993962209	0.7596871342	ok	0.7596871342	0.971709484427912
DLPFC	Brennecke	500	cellcharter	integration_eval	ILL	0.5234440197		0.5234440197		1	500	500	70.2506503304	0.2138871761	0.7071418377	0.4932546616000001	ok	0.4932546616000001	0.6275801684182197
DLPFC	Brennecke	500	cellcharter	integration_eval	bASW	0.9842494756		0.9842494756		1	500	500	70.2506503304	0.2491534837	0.996775472	0.7476219883	ok	0.7476219883	0.9832455484241673
DLPFC	Brennecke	500	cellcharter	integration_eval	dASW	0.5048108101		0.5048108101		1	500	500	70.2506503304	0.4023712054	0.535358496	0.13298729059999997	ok	0.13298729059999997	0.7702962007709327
DLPFC	Brennecke	500	cellcharter	integration_eval	dLISI	0.8731789819		0.8731789819		1	500	500	70.2506503304	0.4844990385	0.9507964562	0.4662974177	ok	0.4662974177	0.8335451337413657
DLPFC	Brennecke	500	cellcharter	integration_eval	iLISI	0.2496796057		0.2496796057		1	500	500	70.2506503304	0.0012992992	0.7221799351000001	0.7208806359000001	ok	0.7208806359000001	0.3445512254465039
DLPFC	Brennecke	500	scvi	alignment_eval	Accuracy	0.4569		0.4569		1	500	500	36.9479702674	0.1911	0.7779333333333334	0.5868333333333333	ok	0.5868333333333333	0.4529395058222096
DLPFC	Brennecke	500	scvi	alignment_eval	Ratio	0.8150960135		-0.8150960135		1	500	500	36.9479702674	-6.5600224227	-0.7340294017333333	5.825993020966667	ok	5.825993020966667	0.9860853572129381
DLPFC	Brennecke	500	scvi	clustering_eval	CHAOS	0.0748585873		-0.0748585873		1	500	500	37.8708031168	-0.0892011679	-0.0581763831	0.031024784800000003	ok	0.031024784800000003	0.4622942815706493
DLPFC	Brennecke	500	scvi	clustering_eval	PAS	0.4495		-0.4495		1	500	500	37.8708031168	-0.8281666667	-0.026944444433333336	0.8012222222666667	ok	0.8012222222666667	0.4726112883249141
DLPFC	Brennecke	500	scvi	clustering_eval	ari	0.144278251		0.144278251		1	500	500	37.8708031168	0.0102727844	0.3847598367	0.3744870523	ok	0.3744870523	0.357837382566297
DLPFC	Brennecke	500	scvi	clustering_eval	nmi	0.2185538401		0.2185538401		1	500	500	37.8708031168	0.0183960378	0.5333746913	0.5149786535	ok	0.5149786535	0.38867203706337705
DLPFC	Brennecke	500	scvi	clustering_eval	silhouette	0.1443490833		0.1443490833		1	500	500	37.8708031168	0.029338402066666668	0.8794011474	0.8500627453333333	ok	0.8500627453333333	0.135296696467076
DLPFC	Brennecke	500	scvi	integration_eval	GC	0.8357933316		0.8357933316		1	500	500	39.6946299337	0.2342750748	0.993962209	0.7596871342	ok	0.7596871342	0.7917973461975737
DLPFC	Brennecke	500	scvi	integration_eval	ILL	0.3533140519		0.3533140519		1	500	500	39.6946299337	0.2138871761	0.7071418377	0.4932546616000001	ok	0.4932546616000001	0.2826671223901515
DLPFC	Brennecke	500	scvi	integration_eval	bASW	0.9818628001		0.9818628001		1	500	500	39.6946299337	0.2491534837	0.996775472	0.7476219883	ok	0.7476219883	0.9800531924777793
DLPFC	Brennecke	500	scvi	integration_eval	dASW	0.496176918		0.496176918		1	500	500	39.6946299337	0.4023712054	0.535358496	0.13298729059999997	ok	0.13298729059999997	0.7053735148432301
DLPFC	Brennecke	500	scvi	integration_eval	dLISI	0.7616738813		0.7616738813		1	500	500	39.6946299337	0.4844990385	0.9507964562	0.4662974177	ok	0.4662974177	0.594416422392296
DLPFC	Brennecke	500	scvi	integration_eval	iLISI	0.6665097141		0.6665097141		1	500	500	39.6946299337	0.0012992992	0.7221799351000001	0.7208806359000001	ok	0.7208806359000001	0.9227747032898209
DLPFC	Brennecke	5000	cellcharter	alignment_eval	Accuracy	0.6923		0.6923		1	5000	5000	110.2867348902	0.1911	0.7779333333333334	0.5868333333333333	ok	0.5868333333333333	0.8540755467196821
DLPFC	Brennecke	5000	cellcharter	alignment_eval	Ratio	1.3409235605		-1.3409235605		1	5000	5000	110.2867348902	-6.5600224227	-0.7340294017333333	5.825993020966667	ok	5.825993020966667	0.895829920052673
DLPFC	Brennecke	5000	cellcharter	clustering_eval	CHAOS	0.0584036186		-0.0584036186		1	5000	5000	110.6253713677	-0.0892011679	-0.0581763831	0.031024784800000003	ok	0.031024784800000003	0.9926756784466076
DLPFC	Brennecke	5000	cellcharter	clustering_eval	PAS	0.0308333333		-0.0308333333		1	5000	5000	110.6253713677	-0.8281666667	-0.026944444433333336	0.8012222222666667	ok	0.8012222222666667	0.9951463042853891
DLPFC	Brennecke	5000	cellcharter	clustering_eval	ari	0.2206503834		0.2206503834		1	5000	5000	110.6253713677	0.0102727844	0.3847598367	0.3744870523	ok	0.3744870523	0.5617753610115935
DLPFC	Brennecke	5000	cellcharter	clustering_eval	nmi	0.3428947315		0.3428947315		1	5000	5000	110.6253713677	0.0183960378	0.5333746913	0.5149786535	ok	0.5149786535	0.6301206690696355
DLPFC	Brennecke	5000	cellcharter	clustering_eval	silhouette	0.1679591537		0.1679591537		1	5000	5000	110.6253713677	0.029338402066666668	0.8794011474	0.8500627453333333	ok	0.8500627453333333	0.16307119961947783
DLPFC	Brennecke	5000	cellcharter	integration_eval	GC	0.6291852344		0.6291852344		1	5000	5000	112.9960661205	0.2342750748	0.993962209	0.7596871342	ok	0.7596871342	0.519832628225126
DLPFC	Brennecke	5000	cellcharter	integration_eval	ILL	0.6292286101		0.6292286101		1	5000	5000	112.9960661205	0.2138871761	0.7071418377	0.4932546616000001	ok	0.4932546616000001	0.8420425924668037
DLPFC	Brennecke	5000	cellcharter	integration_eval	bASW	0.9328742693		0.9328742693		1	5000	5000	112.9960661205	0.2491534837	0.996775472	0.7476219883	ok	0.7476219883	0.9145273899109047
DLPFC	Brennecke	5000	cellcharter	integration_eval	dASW	0.5117931981		0.5117931981		1	5000	5000	112.9960661205	0.4023712054	0.535358496	0.13298729059999997	ok	0.13298729059999997	0.8228003759330671
DLPFC	Brennecke	5000	cellcharter	integration_eval	dLISI	0.9214585519		0.9214585519		1	5000	5000	112.9960661205	0.4844990385	0.9507964562	0.4662974177	ok	0.4662974177	0.9370832794985047
DLPFC	Brennecke	5000	cellcharter	integration_eval	iLISI	0.150972428		0.150972428		1	5000	5000	112.9960661205	0.0012992992	0.7221799351000001	0.7208806359000001	ok	0.7208806359000001	0.2076253978068604
DLPFC	Brennecke	5000	scvi	alignment_eval	Accuracy	0.5047		0.5047		1	5000	5000	87.0165432272	0.1911	0.7779333333333334	0.5868333333333333	ok	0.5868333333333333	0.5343936381709743
DLPFC	Brennecke	5000	scvi	alignment_eval	Ratio	0.9441082393		-0.9441082393		1	5000	5000	87.0165432272	-6.5600224227	-0.7340294017333333	5.825993020966667	ok	5.825993020966667	0.9639411106723554
DLPFC	Brennecke	5000	scvi	clustering_eval	CHAOS	0.0689315212		-0.0689315212		1	5000	5000	87.9092421765	-0.0892011679	-0.0581763831	0.031024784800000003	ok	0.031024784800000003	0.6533372215365053
DLPFC	Brennecke	5000	scvi	clustering_eval	PAS	0.356		-0.356		1	5000	5000	87.9092421765	-0.8281666667	-0.026944444433333336	0.8012222222666667	ok	0.8012222222666667	0.589308001673038
DLPFC	Brennecke	5000	scvi	clustering_eval	ari	0.2187222355		0.2187222355		1	5000	5000	87.9092421765	0.0102727844	0.3847598367	0.3744870523	ok	0.3744870523	0.5566265904782524
DLPFC	Brennecke	5000	scvi	clustering_eval	nmi	0.3259575635		0.3259575635		1	5000	5000	87.9092421765	0.0183960378	0.5333746913	0.5149786535	ok	0.5149786535	0.5972316009793598
DLPFC	Brennecke	5000	scvi	clustering_eval	silhouette	0.3131629527		0.3131629527		1	5000	5000	87.9092421765	0.029338402066666668	0.8794011474	0.8500627453333333	ok	0.8500627453333333	0.3338865891858816
DLPFC	Brennecke	5000	scvi	integration_eval	GC	0.8047675055		0.8047675055		1	5000	5000	89.8277670685	0.2342750748	0.993962209	0.7596871342	ok	0.7596871342	0.7509570782724465
DLPFC	Brennecke	5000	scvi	integration_eval	ILL	0.4185739451		0.4185739451		1	5000	5000	89.8277670685	0.2138871761	0.7071418377	0.4932546616000001	ok	0.4932546616000001	0.41497178827675973
DLPFC	Brennecke	5000	scvi	integration_eval	bASW	0.9399949517		0.9399949517		1	5000	5000	89.8277670685	0.2491534837	0.996775472	0.7476219883	ok	0.7476219883	0.9240518320908245
DLPFC	Brennecke	5000	scvi	integration_eval	dASW	0.4943153542		0.4943153542		1	5000	5000	89.8277670685	0.4023712054	0.535358496	0.13298729059999997	ok	0.13298729059999997	0.6913754568964805
DLPFC	Brennecke	5000	scvi	integration_eval	dLISI	0.8220659883		0.8220659883		1	5000	5000	89.8277670685	0.4844990385	0.9507964562	0.4662974177	ok	0.4662974177	0.7239305580224749
DLPFC	Brennecke	5000	scvi	integration_eval	iLISI	0.4871272503		0.4871272503		1	5000	5000	89.8277670685	0.0012992992	0.7221799351000001	0.7208806359000001	ok	0.7208806359000001	0.6739367475080765
DLPFC	TFs	2000	cellcharter	alignment_eval	Accuracy	0.5211333333333333	0.004523641600893423	0.5211333333333333	0.004523641600893423	3	1462	1462	35.82781275203333	0.1911	0.7779333333333334	0.5868333333333333	ok	0.5868333333333333	0.5623970462936666
DLPFC	TFs	2000	cellcharter	alignment_eval	Ratio	1.3882644224333334	0.023489101053506007	-1.3882644224333334	0.023489101053506007	3	1462	1462	35.82781275203333	-6.5600224227	-0.7340294017333333	5.825993020966667	ok	5.825993020966667	0.8877041187063682
DLPFC	TFs	2000	cellcharter	clustering_eval	CHAOS	0.06495617486666666	0.002343296755160695	-0.06495617486666666	0.002343296755160695	3	1462	1462	36.152403589933336	-0.0892011679	-0.0581763831	0.031024784800000003	ok	0.031024784800000003	0.7814717552314284
DLPFC	TFs	2000	cellcharter	clustering_eval	PAS	0.23491666666666666	0.09723278913307601	-0.23491666666666666	0.09723278913307601	3	1462	1462	36.152403589933336	-0.8281666667	-0.026944444433333336	0.8012222222666667	ok	0.8012222222666667	0.7404312855365175
DLPFC	TFs	2000	cellcharter	clustering_eval	ari	0.22719927709999999	0.020755366865319758	0.22719927709999999	0.020755366865319758	3	1462	1462	36.152403589933336	0.0102727844	0.3847598367	0.3744870523	ok	0.3744870523	0.5792629981936493
DLPFC	TFs	2000	cellcharter	clustering_eval	nmi	0.35290653003333333	0.04485617777648217	0.35290653003333333	0.04485617777648217	3	1462	1462	36.152403589933336	0.0183960378	0.5333746913	0.5149786535	ok	0.5149786535	0.6495618603991967
DLPFC	TFs	2000	cellcharter	clustering_eval	silhouette	0.029338402066666668	0.008732540093246597	0.029338402066666668	0.008732540093246597	3	1462	1462	36.152403589933336	0.029338402066666668	0.8794011474	0.8500627453333333	ok	0.8500627453333333	0.0
DLPFC	TFs	2000	cellcharter	integration_eval	GC	0.9319696513000001	0.017472239820263056	0.9319696513000001	0.017472239820263056	3	1462	1462	38.57802412193333	0.2342750748	0.993962209	0.7596871342	ok	0.7596871342	0.9183972520934133
DLPFC	TFs	2000	cellcharter	integration_eval	ILL	0.37636937653333336	0.003434710806879988	0.37636937653333336	0.003434710806879988	3	1462	1462	38.57802412193333	0.2138871761	0.7071418377	0.4932546616000001	ok	0.4932546616000001	0.32940834234851424
DLPFC	TFs	2000	cellcharter	integration_eval	bASW	0.9915238176666668	0.0007287670797246926	0.9915238176666668	0.0007287670797246926	3	1462	1462	38.57802412193333	0.2491534837	0.996775472	0.7476219883	ok	0.7476219883	0.9929755218338683
DLPFC	TFs	2000	cellcharter	integration_eval	dASW	0.5084226923	0.00039454853843696856	0.5084226923	0.00039454853843696856	3	1462	1462	38.57802412193333	0.4023712054	0.535358496	0.13298729059999997	ok	0.13298729059999997	0.7974558051489475
DLPFC	TFs	2000	cellcharter	integration_eval	dLISI	0.7751468315666666	0.002974994907633211	0.7751468315666666	0.002974994907633211	3	1462	1462	38.57802412193333	0.4844990385	0.9507964562	0.4662974177	ok	0.4662974177	0.6233098920004305
DLPFC	TFs	2000	cellcharter	integration_eval	iLISI	0.425612664	0.012880318606796518	0.425612664	0.012880318606796518	3	1462	1462	38.57802412193333	0.0012992992	0.7221799351000001	0.7208806359000001	ok	0.7208806359000001	0.5886041928012897
DLPFC	TFs	2000	scvi	alignment_eval	Accuracy	0.31296666666666667	0.0035949038002891483	0.31296666666666667	0.0035949038002891483	3	1462	1462	18.724835471233334	0.1911	0.7779333333333334	0.5868333333333333	ok	0.5868333333333333	0.2076682760579381
DLPFC	TFs	2000	scvi	alignment_eval	Ratio	0.7340294017333333	0.007784051278599459	-0.7340294017333333	0.007784051278599459	3	1462	1462	18.724835471233334	-6.5600224227	-0.7340294017333333	5.825993020966667	ok	5.825993020966667	1.0
DLPFC	TFs	2000	scvi	clustering_eval	CHAOS	0.08630399026666667	0.0005213884529403926	-0.08630399026666667	0.0005213884529403926	3	1462	1462	19.55222886583333	-0.0892011679	-0.0581763831	0.031024784800000003	ok	0.031024784800000003	0.09338268265226873
DLPFC	TFs	2000	scvi	clustering_eval	PAS	0.8274166666333334	0.006634819766454326	-0.8274166666333334	0.006634819766454326	3	1462	1462	19.55222886583333	-0.8281666667	-0.026944444433333336	0.8012222222666667	ok	0.8012222222666667	0.0009360699763730241
DLPFC	TFs	2000	scvi	clustering_eval	ari	0.07900838533333333	0.004264259096219604	0.07900838533333333	0.004264259096219604	3	1462	1462	19.55222886583333	0.0102727844	0.3847598367	0.3744870523	ok	0.3744870523	0.1835460011532509
DLPFC	TFs	2000	scvi	clustering_eval	nmi	0.11870536336666666	0.005945454616822221	0.11870536336666666	0.005945454616822221	3	1462	1462	19.55222886583333	0.0183960378	0.5333746913	0.5149786535	ok	0.5149786535	0.1947834631298298
DLPFC	TFs	2000	scvi	clustering_eval	silhouette	0.07551807416666667	0.011025746448694827	0.07551807416666667	0.011025746448694827	3	1462	1462	19.55222886583333	0.029338402066666668	0.8794011474	0.8500627453333333	ok	0.8500627453333333	0.05432501583385079
DLPFC	TFs	2000	scvi	integration_eval	GC	0.7672763788000001	0.013072071933454575	0.7672763788000001	0.013072071933454575	3	1462	1462	21.261071234933333	0.2342750748	0.993962209	0.7596871342	ok	0.7596871342	0.7016063324032533
DLPFC	TFs	2000	scvi	integration_eval	ILL	0.2697508105	0.0035859986771043274	0.2697508105	0.0035859986771043274	3	1462	1462	21.261071234933333	0.2138871761	0.7071418377	0.4932546616000001	ok	0.4932546616000001	0.11325515752611792
DLPFC	TFs	2000	scvi	integration_eval	bASW	0.9873506287666666	0.0015745341765571253	0.9873506287666666	0.0015745341765571253	3	1462	1462	21.261071234933333	0.2491534837	0.996775472	0.7476219883	ok	0.7476219883	0.9873935713758708
DLPFC	TFs	2000	scvi	integration_eval	dASW	0.49179886376666665	0.002162523435538335	0.49179886376666665	0.002162523435538335	3	1462	1462	21.261071234933333	0.4023712054	0.535358496	0.13298729059999997	ok	0.13298729059999997	0.6724526679443958
DLPFC	TFs	2000	scvi	integration_eval	dLISI	0.6524426519333333	0.004305844193798001	0.6524426519333333	0.004305844193798001	3	1462	1462	21.261071234933333	0.4844990385	0.9507964562	0.4662974177	ok	0.4662974177	0.36016415072961555
DLPFC	TFs	2000	scvi	integration_eval	iLISI	0.7221799351000001	0.001864580604235542	0.7221799351000001	0.001864580604235542	3	1462	1462	21.261071234933333	0.0012992992	0.7221799351000001	0.7208806359000001	ok	0.7208806359000001	1.0
DLPFC	all_features	all	cellcharter	alignment_eval	Accuracy	0.7044	0.012572986916401354	0.7044	0.012572986916401354	3	21686	21686	330.75616156403333	0.1911	0.7779333333333334	0.5868333333333333	ok	0.5868333333333333	0.8746946890088045
DLPFC	all_features	all	cellcharter	alignment_eval	Ratio	1.5566925251666668	0.016623500248839986	-1.5566925251666668	0.016623500248839986	3	21686	21686	330.75616156403333	-6.5600224227	-0.7340294017333333	5.825993020966667	ok	5.825993020966667	0.8587943513710502
DLPFC	all_features	all	cellcharter	clustering_eval	CHAOS	0.0601211526	0.000429765174921411	-0.0601211526	0.000429765174921411	3	21686	21686	331.07576407893333	-0.0892011679	-0.0581763831	0.031024784800000003	ok	0.031024784800000003	0.9373156167710147
DLPFC	all_features	all	cellcharter	clustering_eval	PAS	0.12238888889999999	0.011128770674680549	-0.12238888889999999	0.011128770674680549	3	21686	21686	331.07576407893333	-0.8281666667	-0.026944444433333336	0.8012222222666667	ok	0.8012222222666667	0.8808764387529676
DLPFC	all_features	all	cellcharter	clustering_eval	ari	0.18070741343333332	0.012997525162952045	0.18070741343333332	0.012997525162952045	3	21686	21686	331.07576407893333	0.0102727844	0.3847598367	0.3744870523	ok	0.3744870523	0.45511487776832094
DLPFC	all_features	all	cellcharter	clustering_eval	nmi	0.2896417999	0.030376194865714568	0.2896417999	0.030376194865714568	3	21686	21686	331.07576407893333	0.0183960378	0.5333746913	0.5149786535	ok	0.5149786535	0.5267126321770927
DLPFC	all_features	all	cellcharter	clustering_eval	silhouette	0.267587622	0.02914628114226572	0.267587622	0.02914628114226572	3	21686	21686	331.07576407893333	0.029338402066666668	0.8794011474	0.8500627453333333	ok	0.8500627453333333	0.28027251075437876
DLPFC	all_features	all	cellcharter	integration_eval	GC	0.9367582745666666	0.016052106802172266	0.9367582745666666	0.016052106802172266	3	21686	21686	333.2517475281	0.2342750748	0.993962209	0.7596871342	ok	0.7596871342	0.9247006670797804
DLPFC	all_features	all	cellcharter	integration_eval	ILL	0.6527913955	0.00498374300204977	0.6527913955	0.00498374300204977	3	21686	21686	333.2517475281	0.2138871761	0.7071418377	0.4932546616000001	ok	0.4932546616000001	0.8898126131769333
DLPFC	all_features	all	cellcharter	integration_eval	bASW	0.8924529617666667	0.0009245543284553946	0.8924529617666667	0.0009245543284553946	3	21686	21686	333.2517475281	0.2491534837	0.996775472	0.7476219883	ok	0.7476219883	0.8604608854930151
DLPFC	all_features	all	cellcharter	integration_eval	dASW	0.5052995068	0.007879464224322565	0.5052995068	0.007879464224322565	3	21686	21686	333.2517475281	0.4023712054	0.535358496	0.13298729059999997	ok	0.13298729059999997	0.7739709632072168
DLPFC	all_features	all	cellcharter	integration_eval	dLISI	0.9347318025666667	0.0030554695508785514	0.9347318025666667	0.0030554695508785514	3	21686	21686	333.2517475281	0.4844990385	0.9507964562	0.4662974177	ok	0.4662974177	0.965548482527371
DLPFC	all_features	all	cellcharter	integration_eval	iLISI	0.13108505453333333	0.001659690206555535	0.13108505453333333	0.001659690206555535	3	21686	21686	333.2517475281	0.0012992992	0.7221799351000001	0.7208806359000001	ok	0.7208806359000001	0.18003778832441422
