Dataset	Platform	NSlices	Method	MethodBase	SelFeatures	Integration	IntegrationLabel	Task	TaskLabel	Type	Metric	MetricName	Value	ValueRaw	HigherBetter	Seed	Runtime	EffectiveFeatures	Notes
DLPFC	Visium	4	TFs-N1000	TFs	1000	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	ari	ARI	0.1684101236	0.1684101236	True	0	210.2129624113	1000	cache_signature=2f3aab98d8d0f08cb0ee315f64b01b89
DLPFC	Visium	4	TFs-N1000	TFs	1000	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	nmi	NMI	0.2504166781	0.2504166781	True	0	210.2129624113	1000	cache_signature=2f3aab98d8d0f08cb0ee315f64b01b89
DLPFC	Visium	4	TFs-N1000	TFs	1000	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	CHAOS	CHAOS	-0.0681747022	0.0681747022	False	0	210.2129624113	1000	cache_signature=2f3aab98d8d0f08cb0ee315f64b01b89
DLPFC	Visium	4	TFs-N1000	TFs	1000	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	PAS	PAS	-0.5397446154	0.5397446154	False	0	210.2129624113	1000	cache_signature=2f3aab98d8d0f08cb0ee315f64b01b89
DLPFC	Visium	4	TFs-N1000	TFs	1000	cellcharter	CellCharter	integration_eval	Integration	Integration	bASW	bASW	0.9951244468	0.9951244468	True	0	239.8855202366	1000	cache_signature=2192e7a89be050d57a56c83c34f57f01
DLPFC	Visium	4	TFs-N1000	TFs	1000	cellcharter	CellCharter	integration_eval	Integration	Integration	iLISI	iLISI	0.4779527681	0.4779527681	True	0	239.8855202366	1000	cache_signature=2192e7a89be050d57a56c83c34f57f01
DLPFC	Visium	4	TFs-N1000	TFs	1000	cellcharter	CellCharter	integration_eval	Integration	Integration	dASW	dASW	0.5027452691	0.5027452691	True	0	239.8855202366	1000	cache_signature=2192e7a89be050d57a56c83c34f57f01
DLPFC	Visium	4	TFs-N1000	TFs	1000	cellcharter	CellCharter	integration_eval	Integration	Integration	dLISI	dLISI	0.735661787	0.735661787	True	0	239.8855202366	1000	cache_signature=2192e7a89be050d57a56c83c34f57f01
DLPFC	Visium	4	TFs-N1000	TFs	1000	cellcharter	CellCharter	integration_eval	Integration	Integration	ILL	ILL	0.3378818676	0.3378818676	True	0	239.8855202366	1000	cache_signature=2192e7a89be050d57a56c83c34f57f01
DLPFC	Visium	4	TFs-N1000	TFs	1000	cellcharter	CellCharter	integration_eval	Integration	Integration	GC	GC	0.9291051214	0.9291051214	True	0	239.8855202366	1000	cache_signature=2192e7a89be050d57a56c83c34f57f01
DLPFC	Visium	4	TFs-N10000	TFs	10000	cellcharter	CellCharter	alignment_eval	Alignment	Alignment	Accuracy	Accuracy	0.5296529282	0.5296529282	True	0	242.32298862	1462	cache_signature=775ed2ca477091e16151a6c3375103fb
DLPFC	Visium	4	TFs-N10000	TFs	10000	cellcharter	CellCharter	alignment_eval	Alignment	Alignment	Ratio	Ratio	-1.4936953021	1.4936953021	False	0	242.32298862	1462	cache_signature=775ed2ca477091e16151a6c3375103fb
DLPFC	Visium	4	TFs-N10000	TFs	10000	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	silhouette	Silhouette	0.0337972827	0.0337972827	True	0	245.8713560216	1462	cache_signature=0d6822ee454b43021d9c5f4379633dd1
DLPFC	Visium	4	TFs-N10000	TFs	10000	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	ari	ARI	0.2701528132	0.2701528132	True	0	245.8713560216	1462	cache_signature=0d6822ee454b43021d9c5f4379633dd1
DLPFC	Visium	4	TFs-N10000	TFs	10000	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	nmi	NMI	0.3829544626	0.3829544626	True	0	245.8713560216	1462	cache_signature=0d6822ee454b43021d9c5f4379633dd1
DLPFC	Visium	4	TFs-N10000	TFs	10000	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	CHAOS	CHAOS	-0.0631640192	0.0631640192	False	0	245.8713560216	1462	cache_signature=0d6822ee454b43021d9c5f4379633dd1
DLPFC	Visium	4	TFs-N10000	TFs	10000	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	PAS	PAS	-0.2423528861	0.2423528861	False	0	245.8713560216	1462	cache_signature=0d6822ee454b43021d9c5f4379633dd1
DLPFC	Visium	4	TFs-N10000	TFs	10000	cellcharter	CellCharter	integration_eval	Integration	Integration	bASW	bASW	0.9956674138	0.9956674138	True	0	256.9878895171	1462	cache_signature=4370c02fbb6ff948cc28c02916d4f16b
DLPFC	Visium	4	TFs-N10000	TFs	10000	cellcharter	CellCharter	integration_eval	Integration	Integration	iLISI	iLISI	0.4591425975	0.4591425975	True	0	256.9878895171	1462	cache_signature=4370c02fbb6ff948cc28c02916d4f16b
DLPFC	Visium	4	TFs-N10000	TFs	10000	cellcharter	CellCharter	integration_eval	Integration	Integration	dASW	dASW	0.5074679963	0.5074679963	True	0	256.9878895171	1462	cache_signature=4370c02fbb6ff948cc28c02916d4f16b
DLPFC	Visium	4	TFs-N10000	TFs	10000	cellcharter	CellCharter	integration_eval	Integration	Integration	dLISI	dLISI	0.7884659703	0.7884659703	True	0	256.9878895171	1462	cache_signature=4370c02fbb6ff948cc28c02916d4f16b
DLPFC	Visium	4	TFs-N10000	TFs	10000	cellcharter	CellCharter	integration_eval	Integration	Integration	ILL	ILL	0.3807214388	0.3807214388	True	0	256.9878895171	1462	cache_signature=4370c02fbb6ff948cc28c02916d4f16b
DLPFC	Visium	4	TFs-N10000	TFs	10000	cellcharter	CellCharter	integration_eval	Integration	Integration	GC	GC	0.963124388	0.963124388	True	0	256.9878895171	1462	cache_signature=4370c02fbb6ff948cc28c02916d4f16b
DLPFC	Visium	4	TFs-N200	TFs	200	cellcharter	CellCharter	alignment_eval	Alignment	Alignment	Accuracy	Accuracy	0.3770316493	0.3770316493	True	0	177.1922504716	200	cache_signature=a4ccb03dea991bb0ae638f98a722b0de
DLPFC	Visium	4	TFs-N200	TFs	200	cellcharter	CellCharter	alignment_eval	Alignment	Alignment	Ratio	Ratio	-1.3437051924	1.3437051924	False	0	177.1922504716	200	cache_signature=a4ccb03dea991bb0ae638f98a722b0de
DLPFC	Visium	4	TFs-N200	TFs	200	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	silhouette	Silhouette	0.0156170605	0.0156170605	True	0	181.3836527225	200	cache_signature=19f5e267c9a3ded9a451b414bcd2caff
DLPFC	Visium	4	TFs-N200	TFs	200	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	ari	ARI	0.1171095036	0.1171095036	True	0	181.3836527225	200	cache_signature=19f5e267c9a3ded9a451b414bcd2caff
DLPFC	Visium	4	TFs-N200	TFs	200	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	nmi	NMI	0.1852026002	0.1852026002	True	0	181.3836527225	200	cache_signature=19f5e267c9a3ded9a451b414bcd2caff
DLPFC	Visium	4	TFs-N200	TFs	200	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	CHAOS	CHAOS	-0.0685573402	0.0685573402	False	0	181.3836527225	200	cache_signature=19f5e267c9a3ded9a451b414bcd2caff
DLPFC	Visium	4	TFs-N200	TFs	200	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	PAS	PAS	-0.5460715539	0.5460715539	False	0	181.3836527225	200	cache_signature=19f5e267c9a3ded9a451b414bcd2caff
DLPFC	Visium	4	TFs-N200	TFs	200	cellcharter	CellCharter	integration_eval	Integration	Integration	bASW	bASW	0.9933966874	0.9933966874	True	0	191.9668615144	200	cache_signature=6fcdbc97f2b98f5d4ee4592715af1e34
DLPFC	Visium	4	TFs-N200	TFs	200	cellcharter	CellCharter	integration_eval	Integration	Integration	iLISI	iLISI	0.4481846354	0.4481846354	True	0	191.9668615144	200	cache_signature=6fcdbc97f2b98f5d4ee4592715af1e34
DLPFC	Visium	4	TFs-N200	TFs	200	cellcharter	CellCharter	integration_eval	Integration	Integration	dASW	dASW	0.4980118233	0.4980118233	True	0	191.9668615144	200	cache_signature=6fcdbc97f2b98f5d4ee4592715af1e34
DLPFC	Visium	4	TFs-N200	TFs	200	cellcharter	CellCharter	integration_eval	Integration	Integration	dLISI	dLISI	0.6925815666	0.6925815666	True	0	191.9668615144	200	cache_signature=6fcdbc97f2b98f5d4ee4592715af1e34
DLPFC	Visium	4	TFs-N200	TFs	200	cellcharter	CellCharter	integration_eval	Integration	Integration	ILL	ILL	0.3017612516	0.3017612516	True	0	191.9668615144	200	cache_signature=6fcdbc97f2b98f5d4ee4592715af1e34
DLPFC	Visium	4	TFs-N200	TFs	200	cellcharter	CellCharter	integration_eval	Integration	Integration	GC	GC	0.879681642	0.879681642	True	0	191.9668615144	200	cache_signature=6fcdbc97f2b98f5d4ee4592715af1e34
DLPFC	Visium	4	TFs-N2000	TFs	2000	cellcharter	CellCharter	alignment_eval	Alignment	Alignment	Accuracy	Accuracy	0.5296529282	0.5296529282	True	0	212.2590027042	1462	cache_signature=ee0b9e53a79b8826fb0fa1983809c741
DLPFC	Visium	4	TFs-N2000	TFs	2000	cellcharter	CellCharter	alignment_eval	Alignment	Alignment	Ratio	Ratio	-1.4936953021	1.4936953021	False	0	212.2590027042	1462	cache_signature=ee0b9e53a79b8826fb0fa1983809c741
DLPFC	Visium	4	TFs-N2000	TFs	2000	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	silhouette	Silhouette	0.0337972827	0.0337972827	True	0	223.5797624718	1462	cache_signature=7d839474ce1e1addb6a0225968300f63
DLPFC	Visium	4	TFs-N2000	TFs	2000	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	ari	ARI	0.2701528132	0.2701528132	True	0	223.5797624718	1462	cache_signature=7d839474ce1e1addb6a0225968300f63
DLPFC	Visium	4	TFs-N2000	TFs	2000	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	nmi	NMI	0.3829544626	0.3829544626	True	0	223.5797624718	1462	cache_signature=7d839474ce1e1addb6a0225968300f63
DLPFC	Visium	4	TFs-N2000	TFs	2000	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	CHAOS	CHAOS	-0.0631640192	0.0631640192	False	0	223.5797624718	1462	cache_signature=7d839474ce1e1addb6a0225968300f63
DLPFC	Visium	4	TFs-N2000	TFs	2000	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	PAS	PAS	-0.2423528861	0.2423528861	False	0	223.5797624718	1462	cache_signature=7d839474ce1e1addb6a0225968300f63
DLPFC	Visium	4	TFs-N2000	TFs	2000	cellcharter	CellCharter	integration_eval	Integration	Integration	bASW	bASW	0.9956674138	0.9956674138	True	0	251.6861665733	1462	cache_signature=b26e0a1ec3da2e1051b1fa9d721de7b2
DLPFC	Visium	4	TFs-N2000	TFs	2000	cellcharter	CellCharter	integration_eval	Integration	Integration	iLISI	iLISI	0.4591425975	0.4591425975	True	0	251.6861665733	1462	cache_signature=b26e0a1ec3da2e1051b1fa9d721de7b2
DLPFC	Visium	4	TFs-N2000	TFs	2000	cellcharter	CellCharter	integration_eval	Integration	Integration	dASW	dASW	0.5074679963	0.5074679963	True	0	251.6861665733	1462	cache_signature=b26e0a1ec3da2e1051b1fa9d721de7b2
DLPFC	Visium	4	TFs-N2000	TFs	2000	cellcharter	CellCharter	integration_eval	Integration	Integration	dLISI	dLISI	0.7884659703	0.7884659703	True	0	251.6861665733	1462	cache_signature=b26e0a1ec3da2e1051b1fa9d721de7b2
DLPFC	Visium	4	TFs-N2000	TFs	2000	cellcharter	CellCharter	integration_eval	Integration	Integration	ILL	ILL	0.3807214388	0.3807214388	True	0	251.6861665733	1462	cache_signature=b26e0a1ec3da2e1051b1fa9d721de7b2
DLPFC	Visium	4	TFs-N2000	TFs	2000	cellcharter	CellCharter	integration_eval	Integration	Integration	GC	GC	0.963124388	0.963124388	True	0	251.6861665733	1462	cache_signature=b26e0a1ec3da2e1051b1fa9d721de7b2
DLPFC	Visium	4	TFs-N500	TFs	500	cellcharter	CellCharter	alignment_eval	Alignment	Alignment	Accuracy	Accuracy	0.3967236499	0.3967236499	True	0	208.0615559015	500	cache_signature=cda2fc2e92a93a74a36241f8b5c3791f
DLPFC	Visium	4	TFs-N500	TFs	500	cellcharter	CellCharter	alignment_eval	Alignment	Alignment	Ratio	Ratio	-1.4485825431	1.4485825431	False	0	208.0615559015	500	cache_signature=cda2fc2e92a93a74a36241f8b5c3791f
DLPFC	Visium	4	TFs-N500	TFs	500	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	silhouette	Silhouette	0.0163087063	0.0163087063	True	0	209.4824464172	500	cache_signature=4fdb8f4c1835be8c80d69aa97384249a
DLPFC	Visium	4	TFs-N500	TFs	500	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	ari	ARI	0.1360773072	0.1360773072	True	0	209.4824464172	500	cache_signature=4fdb8f4c1835be8c80d69aa97384249a
DLPFC	Visium	4	TFs-N500	TFs	500	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	nmi	NMI	0.2144501454	0.2144501454	True	0	209.4824464172	500	cache_signature=4fdb8f4c1835be8c80d69aa97384249a
DLPFC	Visium	4	TFs-N500	TFs	500	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	CHAOS	CHAOS	-0.0690047222	0.0690047222	False	0	209.4824464172	500	cache_signature=4fdb8f4c1835be8c80d69aa97384249a
DLPFC	Visium	4	TFs-N500	TFs	500	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	PAS	PAS	-0.5610494595	0.5610494595	False	0	209.4824464172	500	cache_signature=4fdb8f4c1835be8c80d69aa97384249a
DLPFC	Visium	4	TFs-N500	TFs	500	cellcharter	CellCharter	integration_eval	Integration	Integration	bASW	bASW	0.9920205789	0.9920205789	True	0	226.9698627684	500	cache_signature=d27060480a4d51cfb50b6881a02d3ad4
DLPFC	Visium	4	TFs-N500	TFs	500	cellcharter	CellCharter	integration_eval	Integration	Integration	iLISI	iLISI	0.4792405687	0.4792405687	True	0	226.9698627684	500	cache_signature=d27060480a4d51cfb50b6881a02d3ad4
DLPFC	Visium	4	TFs-N500	TFs	500	cellcharter	CellCharter	integration_eval	Integration	Integration	dASW	dASW	0.4997661297	0.4997661297	True	0	226.9698627684	500	cache_signature=d27060480a4d51cfb50b6881a02d3ad4
DLPFC	Visium	4	TFs-N500	TFs	500	cellcharter	CellCharter	integration_eval	Integration	Integration	dLISI	dLISI	0.7020415154	0.7020415154	True	0	226.9698627684	500	cache_signature=d27060480a4d51cfb50b6881a02d3ad4
DLPFC	Visium	4	TFs-N500	TFs	500	cellcharter	CellCharter	integration_eval	Integration	Integration	ILL	ILL	0.3125128729	0.3125128729	True	0	226.9698627684	500	cache_signature=d27060480a4d51cfb50b6881a02d3ad4
DLPFC	Visium	4	TFs-N500	TFs	500	cellcharter	CellCharter	integration_eval	Integration	Integration	GC	GC	0.9010292021	0.9010292021	True	0	226.9698627684	500	cache_signature=d27060480a4d51cfb50b6881a02d3ad4
DLPFC	Visium	4	TFs-N5000	TFs	5000	cellcharter	CellCharter	alignment_eval	Alignment	Alignment	Accuracy	Accuracy	0.5296529282	0.5296529282	True	0	221.6036468707	1462	cache_signature=08df0480e4a186cd46353420630bdb0a
DLPFC	Visium	4	TFs-N5000	TFs	5000	cellcharter	CellCharter	alignment_eval	Alignment	Alignment	Ratio	Ratio	-1.4936953021	1.4936953021	False	0	221.6036468707	1462	cache_signature=08df0480e4a186cd46353420630bdb0a
DLPFC	Visium	4	TFs-N5000	TFs	5000	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	silhouette	Silhouette	0.0337972827	0.0337972827	True	0	225.4672546014	1462	cache_signature=555e6369fbd8579abac4f5d444db7844
DLPFC	Visium	4	TFs-N5000	TFs	5000	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	ari	ARI	0.2701528132	0.2701528132	True	0	225.4672546014	1462	cache_signature=555e6369fbd8579abac4f5d444db7844
DLPFC	Visium	4	TFs-N5000	TFs	5000	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	nmi	NMI	0.3829544626	0.3829544626	True	0	225.4672546014	1462	cache_signature=555e6369fbd8579abac4f5d444db7844
DLPFC	Visium	4	TFs-N5000	TFs	5000	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	CHAOS	CHAOS	-0.0631640192	0.0631640192	False	0	225.4672546014	1462	cache_signature=555e6369fbd8579abac4f5d444db7844
DLPFC	Visium	4	TFs-N5000	TFs	5000	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	PAS	PAS	-0.2423528861	0.2423528861	False	0	225.4672546014	1462	cache_signature=555e6369fbd8579abac4f5d444db7844
DLPFC	Visium	4	TFs-N5000	TFs	5000	cellcharter	CellCharter	integration_eval	Integration	Integration	bASW	bASW	0.9956674138	0.9956674138	True	0	236.2925526109	1462	cache_signature=476a4f2f2ddc73051a9de76a1d6410b9
DLPFC	Visium	4	TFs-N5000	TFs	5000	cellcharter	CellCharter	integration_eval	Integration	Integration	iLISI	iLISI	0.4591425975	0.4591425975	True	0	236.2925526109	1462	cache_signature=476a4f2f2ddc73051a9de76a1d6410b9
DLPFC	Visium	4	TFs-N5000	TFs	5000	cellcharter	CellCharter	integration_eval	Integration	Integration	dASW	dASW	0.5074679963	0.5074679963	True	0	236.2925526109	1462	cache_signature=476a4f2f2ddc73051a9de76a1d6410b9
DLPFC	Visium	4	TFs-N5000	TFs	5000	cellcharter	CellCharter	integration_eval	Integration	Integration	dLISI	dLISI	0.7884659703	0.7884659703	True	0	236.2925526109	1462	cache_signature=476a4f2f2ddc73051a9de76a1d6410b9
DLPFC	Visium	4	TFs-N5000	TFs	5000	cellcharter	CellCharter	integration_eval	Integration	Integration	ILL	ILL	0.3807214388	0.3807214388	True	0	236.2925526109	1462	cache_signature=476a4f2f2ddc73051a9de76a1d6410b9
DLPFC	Visium	4	TFs-N5000	TFs	5000	cellcharter	CellCharter	integration_eval	Integration	Integration	GC	GC	0.963124388	0.963124388	True	0	236.2925526109	1462	cache_signature=476a4f2f2ddc73051a9de76a1d6410b9
DLPFC	Visium	4	all_features-Nall	all_features	all	cellcharter	CellCharter	alignment_eval	Alignment	Alignment	Accuracy	Accuracy	0.7661740882	0.7661740882	True	0	1787.690723693	21686	cache_signature=6e2d609dbeba44235564f4283e33c0e5
DLPFC	Visium	4	all_features-Nall	all_features	all	cellcharter	CellCharter	alignment_eval	Alignment	Alignment	Ratio	Ratio	-1.5073845079	1.5073845079	False	0	1787.690723693	21686	cache_signature=6e2d609dbeba44235564f4283e33c0e5
DLPFC	Visium	4	all_features-Nall	all_features	all	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	silhouette	Silhouette	0.1114694923	0.1114694923	True	0	1786.458233105	21686	cache_signature=9799d51343ca153689ffa28f8287da98
DLPFC	Visium	4	all_features-Nall	all_features	all	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	ari	ARI	0.3154199872	0.3154199872	True	0	1786.458233105	21686	cache_signature=9799d51343ca153689ffa28f8287da98
DLPFC	Visium	4	all_features-Nall	all_features	all	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	nmi	NMI	0.4827353226	0.4827353226	True	0	1786.458233105	21686	cache_signature=9799d51343ca153689ffa28f8287da98
DLPFC	Visium	4	all_features-Nall	all_features	all	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	CHAOS	CHAOS	-0.0584355025	0.0584355025	False	0	1786.458233105	21686	cache_signature=9799d51343ca153689ffa28f8287da98
DLPFC	Visium	4	all_features-Nall	all_features	all	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	PAS	PAS	-0.0464098109	0.0464098109	False	0	1786.458233105	21686	cache_signature=9799d51343ca153689ffa28f8287da98
DLPFC	Visium	4	all_features-Nall	all_features	all	cellcharter	CellCharter	integration_eval	Integration	Integration	bASW	bASW	0.9618537465	0.9618537465	True	0	1790.6806774326	21686	cache_signature=02ada059587f633c1565d52cecde316f
DLPFC	Visium	4	all_features-Nall	all_features	all	cellcharter	CellCharter	integration_eval	Integration	Integration	iLISI	iLISI	0.201558055	0.201558055	True	0	1790.6806774326	21686	cache_signature=02ada059587f633c1565d52cecde316f
DLPFC	Visium	4	all_features-Nall	all_features	all	cellcharter	CellCharter	integration_eval	Integration	Integration	dASW	dASW	0.52684916	0.52684916	True	0	1790.6806774326	21686	cache_signature=02ada059587f633c1565d52cecde316f
DLPFC	Visium	4	all_features-Nall	all_features	all	cellcharter	CellCharter	integration_eval	Integration	Integration	dLISI	dLISI	0.9455275863	0.9455275863	True	0	1790.6806774326	21686	cache_signature=02ada059587f633c1565d52cecde316f
DLPFC	Visium	4	all_features-Nall	all_features	all	cellcharter	CellCharter	integration_eval	Integration	Integration	ILL	ILL	0.6933765701	0.6933765701	True	0	1790.6806774326	21686	cache_signature=02ada059587f633c1565d52cecde316f
DLPFC	Visium	4	all_features-Nall	all_features	all	cellcharter	CellCharter	integration_eval	Integration	Integration	GC	GC	0.9779408366	0.9779408366	True	0	1790.6806774326	21686	cache_signature=02ada059587f633c1565d52cecde316f
DLPFC	Visium	4	anticor-N100	anticor	100	cellcharter	CellCharter	alignment_eval	Alignment	Alignment	Accuracy	Accuracy	0.698985835	0.698985835	True	0	262.4121356141	100	cache_signature=ce162e7cd98c1aa0b3bb369657c7bc04
DLPFC	Visium	4	anticor-N100	anticor	100	cellcharter	CellCharter	alignment_eval	Alignment	Alignment	Ratio	Ratio	-1.3614099491	1.3614099491	False	0	262.4121356141	100	cache_signature=ce162e7cd98c1aa0b3bb369657c7bc04
DLPFC	Visium	4	anticor-N100	anticor	100	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	silhouette	Silhouette	0.060200721	0.060200721	True	0	261.7960760258	100	cache_signature=a01a8ee08141d2650d93f806d531c5e3
DLPFC	Visium	4	anticor-N100	anticor	100	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	ari	ARI	0.346273815	0.346273815	True	0	261.7960760258	100	cache_signature=a01a8ee08141d2650d93f806d531c5e3
DLPFC	Visium	4	anticor-N100	anticor	100	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	nmi	NMI	0.506618265	0.506618265	True	0	261.7960760258	100	cache_signature=a01a8ee08141d2650d93f806d531c5e3
DLPFC	Visium	4	anticor-N100	anticor	100	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	CHAOS	CHAOS	-0.0596413457	0.0596413457	False	0	261.7960760258	100	cache_signature=a01a8ee08141d2650d93f806d531c5e3
DLPFC	Visium	4	anticor-N100	anticor	100	cellcharter	CellCharter	clustering_eval	Clustering	Clustering	PAS	PAS	-0.1254968216	0.1254968216	False	0	261.7960760258	100	cache_signature=a01a8ee08141d2650d93f806d531c5e3
DLPFC	Visium	4	anticor-N100	anticor	100	cellcharter	CellCharter	integration_eval	Integration	Integration	bASW	bASW	0.9830575904	0.9830575904	True	0	267.398072686	100	cache_signature=992272aaec882ca2715b664d39ba6471
DLPFC	Visium	4	anticor-N100	anticor	100	cellcharter	CellCharter	integration_eval	Integration	Integration	iLISI	iLISI	0.3901763866	0.3901763866	True	0	267.398072686	100	cache_signature=992272aaec882ca2715b664d39ba6471
DLPFC	Visium	4	anticor-N100	anticor	100	cellcharter	CellCharter	integration_eval	Integration	Integration	dASW	dASW	0.5120623047	0.5120623047	True	0	267.398072686	100	cache_signature=992272aaec882ca2715b664d39ba6471
DLPFC	Visium	4	anticor-N100	anticor	100	cellcharter	CellCharter	integration_eval	Integration	Integration	dLISI	dLISI	0.9071266261	0.9071266261	True	0	267.398072686	100	cache_signature=992272aaec882ca2715b664d39ba6471
DLPFC	Visium	4	anticor-N100	anticor	100	cellcharter	CellCharter	integration_eval	Integration	Integration	ILL	ILL	0.5544168506	0.5544168506	True	0	267.398072686	100	cache_signature=992272aaec882ca2715b664d39ba6471
DLPFC	Visium	4	anticor-N100	anticor	100	cellcharter	CellCharter	integration_eval	Integration	Integration	GC	GC	0.9835222797	0.9835222797	True	0	267.398072686	100	cache_signature=992272aaec882ca2715b664d39ba6471
