dataset	platform	n_slices	fs_method	n_features	integration_method	task	metric_name	metric_value	random_seed	runtime	memory_usage	effective_n_features	notes	DirectionMultiplier	OrientedValue
MouseBrainSerialSections	Visium	2	scanpy_cell_ranger	2000	graphst	integration_eval	dLISI	0.8774275071	1	17.6546368087	6921.6171875	2000	cache_signature=a1bf635ddc02c57c45140d481cd5d2ea	1	0.8774275071
MouseBrainSerialSections	Visium	2	scanpy_cell_ranger	2000	graphst	integration_eval	ILL	0.3367088608	1	17.6546368087	6921.6171875	2000	cache_signature=a1bf635ddc02c57c45140d481cd5d2ea	1	0.3367088608
MouseBrainSerialSections	Visium	2	scanpy_cell_ranger	2000	graphst	integration_eval	GC	0.796328835	1	17.6546368087	6921.6171875	2000	cache_signature=a1bf635ddc02c57c45140d481cd5d2ea	1	0.796328835
MouseBrainSerialSections	Visium	2	scanpy_cell_ranger	2000	graphst	clustering_eval	silhouette	0.3297568262	1	17.1069315365	6921.6171875	2000	cache_signature=d1ea440e4ee6b2d496db97136b8f3c11	1	0.3297568262
MouseBrainSerialSections	Visium	2	scanpy_cell_ranger	2000	graphst	clustering_eval	ari	0.3627210677	1	17.1069315365	6921.6171875	2000	cache_signature=d1ea440e4ee6b2d496db97136b8f3c11	1	0.3627210677
MouseBrainSerialSections	Visium	2	scanpy_cell_ranger	2000	graphst	clustering_eval	nmi	0.4779946956	1	17.1069315365	6921.6171875	2000	cache_signature=d1ea440e4ee6b2d496db97136b8f3c11	1	0.4779946956
MouseBrainSerialSections	Visium	2	scanpy_cell_ranger	2000	graphst	clustering_eval	CHAOS	0.0621865685	1	17.1069315365	6921.6171875	2000	cache_signature=d1ea440e4ee6b2d496db97136b8f3c11	-1	-0.0621865685
MouseBrainSerialSections	Visium	2	scanpy_cell_ranger	2000	graphst	clustering_eval	PAS	0.0735244615	1	17.1069315365	6921.6171875	2000	cache_signature=d1ea440e4ee6b2d496db97136b8f3c11	-1	-0.0735244615
MouseBrainSerialSections	Visium	2	scanpy_cell_ranger	2000	graphst	alignment_eval	Accuracy	0.2066	1	16.581297867	6921.6171875	2000	cache_signature=600f8c2fe70337b926df7a0d14f1ac0a	1	0.2066
MouseBrainSerialSections	Visium	2	scanpy_cell_ranger	2000	graphst	alignment_eval	Ratio	1.2133052906	1	16.581297867	6921.6171875	2000	cache_signature=600f8c2fe70337b926df7a0d14f1ac0a	-1	-1.2133052906
MouseBrainSerialSections	Visium	2	scanpy_pearson_batch	2000	graphst	integration_eval	bASW	0.5443672566	0	16.4979480803	5431.46484375	2000	cache_signature=10e1cc3254b5c0610851acdaf8c35077	1	0.5443672566
MouseBrainSerialSections	Visium	2	scanpy_pearson_batch	2000	graphst	integration_eval	iLISI	0.5329667441	0	16.4979480803	5431.46484375	2000	cache_signature=10e1cc3254b5c0610851acdaf8c35077	1	0.5329667441
MouseBrainSerialSections	Visium	2	scanpy_pearson_batch	2000	graphst	integration_eval	dASW	0.4657107182	0	16.4979480803	5431.46484375	2000	cache_signature=10e1cc3254b5c0610851acdaf8c35077	1	0.4657107182
MouseBrainSerialSections	Visium	2	scanpy_pearson_batch	2000	graphst	integration_eval	dLISI	0.8974126133	0	16.4979480803	5431.46484375	2000	cache_signature=10e1cc3254b5c0610851acdaf8c35077	1	0.8974126133
MouseBrainSerialSections	Visium	2	scanpy_pearson_batch	2000	graphst	integration_eval	ILL	0.3952451709	0	16.4979480803	5431.46484375	2000	cache_signature=10e1cc3254b5c0610851acdaf8c35077	1	0.3952451709
MouseBrainSerialSections	Visium	2	scanpy_pearson_batch	2000	graphst	integration_eval	GC	0.8020033869	0	16.4979480803	5431.46484375	2000	cache_signature=10e1cc3254b5c0610851acdaf8c35077	1	0.8020033869
MouseBrainSerialSections	Visium	2	scanpy_pearson_batch	2000	graphst	clustering_eval	silhouette	0.4273723364	0	16.0508705331	5431.46484375	2000	cache_signature=c6a55623f18205e9b128298921dc7c73	1	0.4273723364
MouseBrainSerialSections	Visium	2	scanpy_pearson_batch	2000	graphst	clustering_eval	ari	0.3725509566	0	16.0508705331	5431.46484375	2000	cache_signature=c6a55623f18205e9b128298921dc7c73	1	0.3725509566
MouseBrainSerialSections	Visium	2	scanpy_pearson_batch	2000	graphst	clustering_eval	nmi	0.4682116469	0	16.0508705331	5431.46484375	2000	cache_signature=c6a55623f18205e9b128298921dc7c73	1	0.4682116469
MouseBrainSerialSections	Visium	2	scanpy_pearson_batch	2000	graphst	clustering_eval	CHAOS	0.0623834723	0	16.0508705331	5431.46484375	2000	cache_signature=c6a55623f18205e9b128298921dc7c73	-1	-0.0623834723
MouseBrainSerialSections	Visium	2	scanpy_pearson_batch	2000	graphst	clustering_eval	PAS	0.0814942458	0	16.0508705331	5431.46484375	2000	cache_signature=c6a55623f18205e9b128298921dc7c73	-1	-0.0814942458
MouseBrainSerialSections	Visium	2	scanpy_pearson_batch	2000	graphst	alignment_eval	Accuracy	0.2016	0	15.4794613263	5431.46484375	2000	cache_signature=592da66cb701a94b590aae2a945407c7	1	0.2016
MouseBrainSerialSections	Visium	2	scanpy_pearson_batch	2000	graphst	alignment_eval	Ratio	1.439768607	0	15.4794613263	5431.46484375	2000	cache_signature=592da66cb701a94b590aae2a945407c7	-1	-1.439768607
MouseBrainSerialSections	Visium	2	scanpy_pearson_batch	2000	graphst	integration_eval	bASW	0.5447811657	2	15.5352796353	7858.4765625	2000	cache_signature=0a9bd8f9d01f9566d36eb56a6afed8b5	1	0.5447811657
MouseBrainSerialSections	Visium	2	scanpy_pearson_batch	2000	graphst	integration_eval	iLISI	0.5413840378	2	15.5352796353	7858.4765625	2000	cache_signature=0a9bd8f9d01f9566d36eb56a6afed8b5	1	0.5413840378
MouseBrainSerialSections	Visium	2	scanpy_pearson_batch	2000	graphst	integration_eval	dASW	0.4663805552	2	15.5352796353	7858.4765625	2000	cache_signature=0a9bd8f9d01f9566d36eb56a6afed8b5	1	0.4663805552
MouseBrainSerialSections	Visium	2	scanpy_pearson_batch	2000	graphst	integration_eval	dLISI	0.8973044146	2	15.5352796353	7858.4765625	2000	cache_signature=0a9bd8f9d01f9566d36eb56a6afed8b5	1	0.8973044146
MouseBrainSerialSections	Visium	2	scanpy_pearson_batch	2000	graphst	integration_eval	ILL	0.3633802817	2	15.5352796353	7858.4765625	2000	cache_signature=0a9bd8f9d01f9566d36eb56a6afed8b5	1	0.3633802817
MouseBrainSerialSections	Visium	2	scanpy_pearson_batch	2000	graphst	integration_eval	GC	0.7866188929	2	15.5352796353	7858.4765625	2000	cache_signature=0a9bd8f9d01f9566d36eb56a6afed8b5	1	0.7866188929
MouseBrainSerialSections	Visium	2	scanpy_pearson_batch	2000	graphst	clustering_eval	silhouette	0.4262571335	2	15.113367388	7858.4765625	2000	cache_signature=ca0fe4bf888da05dc2125e32ffc2c9c1	1	0.4262571335
MouseBrainSerialSections	Visium	2	scanpy_pearson_batch	2000	graphst	clustering_eval	ari	0.3730772595	2	15.113367388	7858.4765625	2000	cache_signature=ca0fe4bf888da05dc2125e32ffc2c9c1	1	0.3730772595
MouseBrainSerialSections	Visium	2	scanpy_pearson_batch	2000	graphst	clustering_eval	nmi	0.4717743703	2	15.113367388	7858.4765625	2000	cache_signature=ca0fe4bf888da05dc2125e32ffc2c9c1	1	0.4717743703
MouseBrainSerialSections	Visium	2	scanpy_pearson_batch	2000	graphst	clustering_eval	CHAOS	0.0624629742	2	15.113367388	7858.4765625	2000	cache_signature=ca0fe4bf888da05dc2125e32ffc2c9c1	-1	-0.0624629742
MouseBrainSerialSections	Visium	2	scanpy_pearson_batch	2000	graphst	clustering_eval	PAS	0.0800016036	2	15.113367388	7858.4765625	2000	cache_signature=ca0fe4bf888da05dc2125e32ffc2c9c1	-1	-0.0800016036
MouseBrainSerialSections	Visium	2	scanpy_pearson_batch	2000	graphst	alignment_eval	Accuracy	0.2112	2	14.5633100746	7858.4765625	2000	cache_signature=0a02ff5332650dca096153c33861952e	1	0.2112
MouseBrainSerialSections	Visium	2	scanpy_pearson_batch	2000	graphst	alignment_eval	Ratio	1.4487287116	2	14.5633100746	7858.4765625	2000	cache_signature=0a02ff5332650dca096153c33861952e	-1	-1.4487287116
MouseBrainSerialSections	Visium	2	scanpy_pearson_batch	2000	graphst	integration_eval	bASW	0.5514826593	1	17.2887374824	6921.6171875	2000	cache_signature=28fe42a6a1e7247edaaf117e731c97a7	1	0.5514826593
MouseBrainSerialSections	Visium	2	scanpy_pearson_batch	2000	graphst	integration_eval	iLISI	0.5492828049	1	17.2887374824	6921.6171875	2000	cache_signature=28fe42a6a1e7247edaaf117e731c97a7	1	0.5492828049
MouseBrainSerialSections	Visium	2	scanpy_pearson_batch	2000	graphst	integration_eval	dASW	0.4688367601	1	17.2887374824	6921.6171875	2000	cache_signature=28fe42a6a1e7247edaaf117e731c97a7	1	0.4688367601
MouseBrainSerialSections	Visium	2	scanpy_pearson_batch	2000	graphst	integration_eval	dLISI	0.8950815241	1	17.2887374824	6921.6171875	2000	cache_signature=28fe42a6a1e7247edaaf117e731c97a7	1	0.8950815241
MouseBrainSerialSections	Visium	2	scanpy_pearson_batch	2000	graphst	integration_eval	ILL	0.3843930636	1	17.2887374824	6921.6171875	2000	cache_signature=28fe42a6a1e7247edaaf117e731c97a7	1	0.3843930636
MouseBrainSerialSections	Visium	2	scanpy_pearson_batch	2000	graphst	integration_eval	GC	0.7954276294	1	17.2887374824	6921.6171875	2000	cache_signature=28fe42a6a1e7247edaaf117e731c97a7	1	0.7954276294
MouseBrainSerialSections	Visium	2	scanpy_pearson_batch	2000	graphst	clustering_eval	silhouette	0.4317081273	1	16.7858790495	6921.6171875	2000	cache_signature=b6a720067959a7e79fe0b3564b9c076d	1	0.4317081273
MouseBrainSerialSections	Visium	2	scanpy_pearson_batch	2000	graphst	clustering_eval	ari	0.3770438613	1	16.7858790495	6921.6171875	2000	cache_signature=b6a720067959a7e79fe0b3564b9c076d	1	0.3770438613
MouseBrainSerialSections	Visium	2	scanpy_pearson_batch	2000	graphst	clustering_eval	nmi	0.4722266738	1	16.7858790495	6921.6171875	2000	cache_signature=b6a720067959a7e79fe0b3564b9c076d	1	0.4722266738
MouseBrainSerialSections	Visium	2	scanpy_pearson_batch	2000	graphst	clustering_eval	CHAOS	0.0621928222	1	16.7858790495	6921.6171875	2000	cache_signature=b6a720067959a7e79fe0b3564b9c076d	-1	-0.0621928222
MouseBrainSerialSections	Visium	2	scanpy_pearson_batch	2000	graphst	clustering_eval	PAS	0.0660355534	1	16.7858790495	6921.6171875	2000	cache_signature=b6a720067959a7e79fe0b3564b9c076d	-1	-0.0660355534
MouseBrainSerialSections	Visium	2	scanpy_pearson_batch	2000	graphst	alignment_eval	Accuracy	0.2098	1	16.1968933986	6921.6171875	2000	cache_signature=8ec3adc8e577f61a6e114f455b36cc8d	1	0.2098
MouseBrainSerialSections	Visium	2	scanpy_pearson_batch	2000	graphst	alignment_eval	Ratio	1.4430836188	1	16.1968933986	6921.6171875	2000	cache_signature=8ec3adc8e577f61a6e114f455b36cc8d	-1	-1.4430836188
MouseBrainSerialSections	Visium	2	singleCellHaystack	2000	graphst	integration_eval	bASW	0.5386414785	0	17.0682182014	5436.125	2000	cache_signature=070a0dc3242f0f10742c276e246c73a3	1	0.5386414785
MouseBrainSerialSections	Visium	2	singleCellHaystack	2000	graphst	integration_eval	iLISI	0.6779273228	0	17.0682182014	5436.125	2000	cache_signature=070a0dc3242f0f10742c276e246c73a3	1	0.6779273228
MouseBrainSerialSections	Visium	2	singleCellHaystack	2000	graphst	integration_eval	dASW	0.4711775072	0	17.0682182014	5436.125	2000	cache_signature=070a0dc3242f0f10742c276e246c73a3	1	0.4711775072
MouseBrainSerialSections	Visium	2	singleCellHaystack	2000	graphst	integration_eval	dLISI	0.879257149	0	17.0682182014	5436.125	2000	cache_signature=070a0dc3242f0f10742c276e246c73a3	1	0.879257149
MouseBrainSerialSections	Visium	2	singleCellHaystack	2000	graphst	integration_eval	ILL	0.3341645885	0	17.0682182014	5436.125	2000	cache_signature=070a0dc3242f0f10742c276e246c73a3	1	0.3341645885
MouseBrainSerialSections	Visium	2	singleCellHaystack	2000	graphst	integration_eval	GC	0.7479735572	0	17.0682182014	5436.125	2000	cache_signature=070a0dc3242f0f10742c276e246c73a3	1	0.7479735572
MouseBrainSerialSections	Visium	2	singleCellHaystack	2000	graphst	clustering_eval	silhouette	0.3853501678	0	16.6961516617	5436.125	2000	cache_signature=42d43d534dc67443597581efefcfb28c	1	0.3853501678
MouseBrainSerialSections	Visium	2	singleCellHaystack	2000	graphst	clustering_eval	ari	0.3471088002	0	16.6961516617	5436.125	2000	cache_signature=42d43d534dc67443597581efefcfb28c	1	0.3471088002
MouseBrainSerialSections	Visium	2	singleCellHaystack	2000	graphst	clustering_eval	nmi	0.4486057917	0	16.6961516617	5436.125	2000	cache_signature=42d43d534dc67443597581efefcfb28c	1	0.4486057917
MouseBrainSerialSections	Visium	2	singleCellHaystack	2000	graphst	clustering_eval	CHAOS	0.0623911457	0	16.6961516617	5436.125	2000	cache_signature=42d43d534dc67443597581efefcfb28c	-1	-0.0623911457
MouseBrainSerialSections	Visium	2	singleCellHaystack	2000	graphst	clustering_eval	PAS	0.0495389384	0	16.6961516617	5436.125	2000	cache_signature=42d43d534dc67443597581efefcfb28c	-1	-0.0495389384
MouseBrainSerialSections	Visium	2	singleCellHaystack	2000	graphst	alignment_eval	Accuracy	0.2	0	16.0252245283	5436.125	2000	cache_signature=bc7e511e2664940ae2ce9631657a2cb2	1	0.2
MouseBrainSerialSections	Visium	2	singleCellHaystack	2000	graphst	alignment_eval	Ratio	1.2977451256	0	16.0252245283	5436.125	2000	cache_signature=bc7e511e2664940ae2ce9631657a2cb2	-1	-1.2977451256
MouseBrainSerialSections	Visium	2	singleCellHaystack	2000	graphst	integration_eval	bASW	0.5407902966	2	16.5360956304	7980.73828125	2000	cache_signature=323eb0620aacb9b1caf89a0df8494c7a	1	0.5407902966
MouseBrainSerialSections	Visium	2	singleCellHaystack	2000	graphst	integration_eval	iLISI	0.6740204196	2	16.5360956304	7980.73828125	2000	cache_signature=323eb0620aacb9b1caf89a0df8494c7a	1	0.6740204196
MouseBrainSerialSections	Visium	2	singleCellHaystack	2000	graphst	integration_eval	dASW	0.4769999385	2	16.5360956304	7980.73828125	2000	cache_signature=323eb0620aacb9b1caf89a0df8494c7a	1	0.4769999385
MouseBrainSerialSections	Visium	2	singleCellHaystack	2000	graphst	integration_eval	dLISI	0.8799995019	2	16.5360956304	7980.73828125	2000	cache_signature=323eb0620aacb9b1caf89a0df8494c7a	1	0.8799995019
MouseBrainSerialSections	Visium	2	singleCellHaystack	2000	graphst	integration_eval	ILL	0.3419023136	2	16.5360956304	7980.73828125	2000	cache_signature=323eb0620aacb9b1caf89a0df8494c7a	1	0.3419023136
MouseBrainSerialSections	Visium	2	singleCellHaystack	2000	graphst	integration_eval	GC	0.7515394724	2	16.5360956304	7980.73828125	2000	cache_signature=323eb0620aacb9b1caf89a0df8494c7a	1	0.7515394724
MouseBrainSerialSections	Visium	2	singleCellHaystack	2000	graphst	clustering_eval	silhouette	0.3886889517	2	16.0549900495	7980.73828125	2000	cache_signature=a8969780a3781ea8923eba40b365173e	1	0.3886889517
MouseBrainSerialSections	Visium	2	singleCellHaystack	2000	graphst	clustering_eval	ari	0.3429006819	2	16.0549900495	7980.73828125	2000	cache_signature=a8969780a3781ea8923eba40b365173e	1	0.3429006819
MouseBrainSerialSections	Visium	2	singleCellHaystack	2000	graphst	clustering_eval	nmi	0.4400879219	2	16.0549900495	7980.73828125	2000	cache_signature=a8969780a3781ea8923eba40b365173e	1	0.4400879219
MouseBrainSerialSections	Visium	2	singleCellHaystack	2000	graphst	clustering_eval	CHAOS	0.0619602683	2	16.0549900495	7980.73828125	2000	cache_signature=a8969780a3781ea8923eba40b365173e	-1	-0.0619602683
MouseBrainSerialSections	Visium	2	singleCellHaystack	2000	graphst	clustering_eval	PAS	0.0443609576	2	16.0549900495	7980.73828125	2000	cache_signature=a8969780a3781ea8923eba40b365173e	-1	-0.0443609576
MouseBrainSerialSections	Visium	2	singleCellHaystack	2000	graphst	alignment_eval	Accuracy	0.2106	2	15.5060377372	7980.73828125	2000	cache_signature=f3b4fd4c6a4cffc773646e91f6548e39	1	0.2106
MouseBrainSerialSections	Visium	2	singleCellHaystack	2000	graphst	alignment_eval	Ratio	1.2962747621	2	15.5060377372	7980.73828125	2000	cache_signature=f3b4fd4c6a4cffc773646e91f6548e39	-1	-1.2962747621
MouseBrainSerialSections	Visium	2	singleCellHaystack	2000	graphst	integration_eval	bASW	0.5401747605	1	17.8633335363	6921.6171875	2000	cache_signature=713b46c524a51f57b1a893cb0869e218	1	0.5401747605
MouseBrainSerialSections	Visium	2	singleCellHaystack	2000	graphst	integration_eval	iLISI	0.6735036699	1	17.8633335363	6921.6171875	2000	cache_signature=713b46c524a51f57b1a893cb0869e218	1	0.6735036699
MouseBrainSerialSections	Visium	2	singleCellHaystack	2000	graphst	integration_eval	dASW	0.4720983524	1	17.8633335363	6921.6171875	2000	cache_signature=713b46c524a51f57b1a893cb0869e218	1	0.4720983524
MouseBrainSerialSections	Visium	2	singleCellHaystack	2000	graphst	integration_eval	dLISI	0.8822067944	1	17.8633335363	6921.6171875	2000	cache_signature=713b46c524a51f57b1a893cb0869e218	1	0.8822067944
MouseBrainSerialSections	Visium	2	singleCellHaystack	2000	graphst	integration_eval	ILL	0.3421383648	1	17.8633335363	6921.6171875	2000	cache_signature=713b46c524a51f57b1a893cb0869e218	1	0.3421383648
MouseBrainSerialSections	Visium	2	singleCellHaystack	2000	graphst	integration_eval	GC	0.7369033105	1	17.8633335363	6921.6171875	2000	cache_signature=713b46c524a51f57b1a893cb0869e218	1	0.7369033105
MouseBrainSerialSections	Visium	2	singleCellHaystack	2000	graphst	clustering_eval	silhouette	0.3822919726	1	17.4248729581	6921.6171875	2000	cache_signature=e11ac513b2ce760b5a67edcbe98d38f7	1	0.3822919726
MouseBrainSerialSections	Visium	2	singleCellHaystack	2000	graphst	clustering_eval	ari	0.343459142	1	17.4248729581	6921.6171875	2000	cache_signature=e11ac513b2ce760b5a67edcbe98d38f7	1	0.343459142
MouseBrainSerialSections	Visium	2	singleCellHaystack	2000	graphst	clustering_eval	nmi	0.4473993888	1	17.4248729581	6921.6171875	2000	cache_signature=e11ac513b2ce760b5a67edcbe98d38f7	1	0.4473993888
MouseBrainSerialSections	Visium	2	singleCellHaystack	2000	graphst	clustering_eval	CHAOS	0.0622186917	1	17.4248729581	6921.6171875	2000	cache_signature=e11ac513b2ce760b5a67edcbe98d38f7	-1	-0.0622186917
MouseBrainSerialSections	Visium	2	singleCellHaystack	2000	graphst	clustering_eval	PAS	0.0521283888	1	17.4248729581	6921.6171875	2000	cache_signature=e11ac513b2ce760b5a67edcbe98d38f7	-1	-0.0521283888
MouseBrainSerialSections	Visium	2	singleCellHaystack	2000	graphst	alignment_eval	Accuracy	0.2088	1	17.037579407	6921.6171875	2000	cache_signature=d2a2a0f64644e696d35acec6febf9923	1	0.2088
MouseBrainSerialSections	Visium	2	singleCellHaystack	2000	graphst	alignment_eval	Ratio	1.2836458111	1	17.037579407	6921.6171875	2000	cache_signature=d2a2a0f64644e696d35acec6febf9923	-1	-1.2836458111
MouseBrainSerialSections	Visium	2	statistic_mean	2000	graphst	integration_eval	bASW	0.507409825	0	12.387562708	6670.234375	2000	cache_signature=c374ac9acea0775bab9602ba660b5937	1	0.507409825
MouseBrainSerialSections	Visium	2	statistic_mean	2000	graphst	integration_eval	iLISI	0.4653869243	0	12.387562708	6670.234375	2000	cache_signature=c374ac9acea0775bab9602ba660b5937	1	0.4653869243
MouseBrainSerialSections	Visium	2	statistic_mean	2000	graphst	integration_eval	dASW	0.4661651142	0	12.387562708	6670.234375	2000	cache_signature=c374ac9acea0775bab9602ba660b5937	1	0.4661651142
MouseBrainSerialSections	Visium	2	statistic_mean	2000	graphst	integration_eval	dLISI	0.9063436813	0	12.387562708	6670.234375	2000	cache_signature=c374ac9acea0775bab9602ba660b5937	1	0.9063436813
MouseBrainSerialSections	Visium	2	statistic_mean	2000	graphst	integration_eval	ILL	0.3783783784	0	12.387562708	6670.234375	2000	cache_signature=c374ac9acea0775bab9602ba660b5937	1	0.3783783784
MouseBrainSerialSections	Visium	2	statistic_mean	2000	graphst	integration_eval	GC	0.7608484854	0	12.387562708	6670.234375	2000	cache_signature=c374ac9acea0775bab9602ba660b5937	1	0.7608484854
MouseBrainSerialSections	Visium	2	statistic_mean	2000	graphst	clustering_eval	silhouette	0.3469905555	0	12.0477803433	6670.875	2000	cache_signature=0bdd0ea41adfb8d0ed7b57118bd92a99	1	0.3469905555
MouseBrainSerialSections	Visium	2	statistic_mean	2000	graphst	clustering_eval	ari	0.3513968986	0	12.0477803433	6670.875	2000	cache_signature=0bdd0ea41adfb8d0ed7b57118bd92a99	1	0.3513968986
MouseBrainSerialSections	Visium	2	statistic_mean	2000	graphst	clustering_eval	nmi	0.4676445544	0	12.0477803433	6670.875	2000	cache_signature=0bdd0ea41adfb8d0ed7b57118bd92a99	1	0.4676445544
MouseBrainSerialSections	Visium	2	statistic_mean	2000	graphst	clustering_eval	CHAOS	0.0628859122	0	12.0477803433	6670.875	2000	cache_signature=0bdd0ea41adfb8d0ed7b57118bd92a99	-1	-0.0628859122
MouseBrainSerialSections	Visium	2	statistic_mean	2000	graphst	clustering_eval	PAS	0.1218661052	0	12.0477803433	6670.875	2000	cache_signature=0bdd0ea41adfb8d0ed7b57118bd92a99	-1	-0.1218661052
MouseBrainSerialSections	Visium	2	statistic_mean	2000	graphst	alignment_eval	Accuracy	0.2002	0	11.2744175242	6670.875	2000	cache_signature=294bb1382030d97fb90593814bd9996a	1	0.2002
MouseBrainSerialSections	Visium	2	statistic_mean	2000	graphst	alignment_eval	Ratio	1.6236006352	0	11.2744175242	6670.875	2000	cache_signature=294bb1382030d97fb90593814bd9996a	-1	-1.6236006352
MouseBrainSerialSections	Visium	2	statistic_mean	2000	graphst	integration_eval	bASW	0.5098638041	2	16.140424611	8318.6796875	2000	cache_signature=81abe871df1c9e7e736b58a31b3b4d2a	1	0.5098638041
