dataset	platform	n_slices	fs_method	n_features	integration_method	task	metric_name	metric_value	random_seed	runtime	memory_usage	effective_n_features	notes	Metric	DirectionMultiplier	OrientedValue	Lower	Upper	Range	RangeStatus	FrozenScaleDenominator	ScaledValue
DLPFC	Visium	4	hybrid_hvg_svg_intersection	2000	scvi	clustering_eval	silhouette	0.2653287649	0	39.8986193445	4476.4375	354	cache_signature=1089e9f5bc5f347d400b339ef10e1a28	silhouette	1	0.2653287649	0.0293384020666666	0.8794011474	0.8500627453333333	ok	0.8500627453333333	0.2776152279686072
DLPFC	Visium	4	hybrid_hvg_svg_intersection	2000	scvi	clustering_eval	ari	0.266837598	0	39.8986193445	4476.4375	354	cache_signature=1089e9f5bc5f347d400b339ef10e1a28	ari	1	0.266837598	0.0102727844	0.3847598367	0.3744870523	ok	0.3744870523	0.6851099711572057
DLPFC	Visium	4	hybrid_hvg_svg_intersection	2000	scvi	clustering_eval	nmi	0.3938668581	0	39.8986193445	4476.4375	354	cache_signature=1089e9f5bc5f347d400b339ef10e1a28	nmi	1	0.3938668581	0.0183960378	0.5333746913	0.5149786535	ok	0.5149786535	0.7290997748123165
DLPFC	Visium	4	hybrid_hvg_svg_intersection	2000	scvi	clustering_eval	CHAOS	0.0695765344	0	39.8986193445	4476.4375	354	cache_signature=1089e9f5bc5f347d400b339ef10e1a28	CHAOS	-1	-0.0695765344	-0.0892011679	-0.0581763831	0.0310247848	ok	0.0310247848	0.6325469661275459
DLPFC	Visium	4	hybrid_hvg_svg_intersection	2000	scvi	clustering_eval	PAS	0.3216666667	0	39.8986193445	4476.4375	354	cache_signature=1089e9f5bc5f347d400b339ef10e1a28	PAS	-1	-0.3216666667	-0.8281666667	-0.0269444444333333	0.8012222222666667	ok	0.8012222222666667	0.6321592011852915
DLPFC	Visium	4	hybrid_hvg_svg_intersection	2000	scvi	integration_eval	bASW	0.9666062162	0	41.8099204022	4476.4375	354	cache_signature=7d2dea8d1fa5e935cc4e000affa68b32	bASW	1	0.9666062162	0.2491534837	0.996775472	0.7476219883	ok	0.7476219883	0.9596463770834226
DLPFC	Visium	4	hybrid_hvg_svg_intersection	2000	scvi	integration_eval	iLISI	0.5662459598	0	41.8099204022	4476.4375	354	cache_signature=7d2dea8d1fa5e935cc4e000affa68b32	iLISI	1	0.5662459598	0.0012992992	0.7221799351000001	0.7208806359000001	ok	0.7208806359000001	0.7836896047217017
DLPFC	Visium	4	hybrid_hvg_svg_intersection	2000	scvi	integration_eval	dASW	0.5094798347	0	41.8099204022	4476.4375	354	cache_signature=7d2dea8d1fa5e935cc4e000affa68b32	dASW	1	0.5094798347	0.4023712054	0.535358496	0.1329872905999999	ok	0.1329872905999999	0.8054050038673404
DLPFC	Visium	4	hybrid_hvg_svg_intersection	2000	scvi	integration_eval	dLISI	0.8557680904	0	41.8099204022	4476.4375	354	cache_signature=7d2dea8d1fa5e935cc4e000affa68b32	dLISI	1	0.8557680904	0.4844990385	0.9507964562	0.4662974177	ok	0.4662974177	0.7962065364446475
DLPFC	Visium	4	hybrid_hvg_svg_intersection	2000	scvi	integration_eval	ILL	0.4508965828	0	41.8099204022	4476.4375	354	cache_signature=7d2dea8d1fa5e935cc4e000affa68b32	ILL	1	0.4508965828	0.2138871761	0.7071418377	0.4932546616000001	ok	0.4932546616000001	0.4805010984208405
DLPFC	Visium	4	hybrid_hvg_svg_intersection	2000	scvi	integration_eval	GC	0.8439855339	0	41.8099204022	4476.4375	354	cache_signature=7d2dea8d1fa5e935cc4e000affa68b32	GC	1	0.8439855339	0.2342750748	0.993962209	0.7596871342	ok	0.7596871342	0.8025809990083151
DLPFC	Visium	4	hybrid_hvg_svg_intersection	2000	scvi	alignment_eval	Accuracy	0.5695	1	31.3523567533	4476.4375	354	cache_signature=ef0db2f42d4376321c359d2837d58ada	Accuracy	1	0.5695	0.1911	0.7779333333333334	0.5868333333333333	ok	0.5868333333333333	0.6448168134052826
DLPFC	Visium	4	hybrid_hvg_svg_intersection	2000	scvi	alignment_eval	Ratio	0.9321085302	1	31.3523567533	4476.4375	354	cache_signature=ef0db2f42d4376321c359d2837d58ada	Ratio	-1	-0.9321085302	-6.5600224227	-0.7340294017333333	5.825993020966667	ok	5.825993020966667	0.9660007954431431
DLPFC	Visium	4	hybrid_hvg_svg_intersection	2000	scvi	clustering_eval	silhouette	0.2831332088	1	32.6357528428	4476.4375	354	cache_signature=4dcc59558a9b4e8612846642a5f1e034	silhouette	1	0.2831332088	0.0293384020666666	0.8794011474	0.8500627453333333	ok	0.8500627453333333	0.29856008644845783
DLPFC	Visium	4	hybrid_hvg_svg_intersection	2000	scvi	clustering_eval	ari	0.2670940104	1	32.6357528428	4476.4375	354	cache_signature=4dcc59558a9b4e8612846642a5f1e034	ari	1	0.2670940104	0.0102727844	0.3847598367	0.3744870523	ok	0.3744870523	0.6857946741353866
DLPFC	Visium	4	hybrid_hvg_svg_intersection	2000	scvi	clustering_eval	nmi	0.3988762649	1	32.6357528428	4476.4375	354	cache_signature=4dcc59558a9b4e8612846642a5f1e034	nmi	1	0.3988762649	0.0183960378	0.5333746913	0.5149786535	ok	0.5149786535	0.7388271815037475
DLPFC	Visium	4	hybrid_hvg_svg_intersection	2000	scvi	clustering_eval	CHAOS	0.0707480273	1	32.6357528428	4476.4375	354	cache_signature=4dcc59558a9b4e8612846642a5f1e034	CHAOS	-1	-0.0707480273	-0.0892011679	-0.0581763831	0.0310247848	ok	0.0310247848	0.5947870619879368
DLPFC	Visium	4	hybrid_hvg_svg_intersection	2000	scvi	clustering_eval	PAS	0.34325	1	32.6357528428	4476.4375	354	cache_signature=4dcc59558a9b4e8612846642a5f1e034	PAS	-1	-0.34325	-0.8281666667	-0.0269444444333333	0.8012222222666667	ok	0.8012222222666667	0.6052211898568731
DLPFC	Visium	4	hybrid_hvg_svg_intersection	2000	scvi	integration_eval	bASW	0.9689917306	1	34.5460587526	4476.4375	354	cache_signature=1a2b9a788710466ebfcc74eacea46f78	bASW	1	0.9689917306	0.2491534837	0.996775472	0.7476219883	ok	0.7476219883	0.9628371799722252
DLPFC	Visium	4	hybrid_hvg_svg_intersection	2000	scvi	integration_eval	iLISI	0.5732803144	1	34.5460587526	4476.4375	354	cache_signature=1a2b9a788710466ebfcc74eacea46f78	iLISI	1	0.5732803144	0.0012992992	0.7221799351000001	0.7208806359000001	ok	0.7208806359000001	0.7934476066011915
DLPFC	Visium	4	hybrid_hvg_svg_intersection	2000	scvi	integration_eval	dASW	0.5118471505	1	34.5460587526	4476.4375	354	cache_signature=1a2b9a788710466ebfcc74eacea46f78	dASW	1	0.5118471505	0.4023712054	0.535358496	0.1329872905999999	ok	0.1329872905999999	0.8232060718439816
DLPFC	Visium	4	hybrid_hvg_svg_intersection	2000	scvi	integration_eval	dLISI	0.8543579332	1	34.5460587526	4476.4375	354	cache_signature=1a2b9a788710466ebfcc74eacea46f78	dLISI	1	0.8543579332	0.4844990385	0.9507964562	0.4662974177	ok	0.4662974177	0.7931823781575276
DLPFC	Visium	4	hybrid_hvg_svg_intersection	2000	scvi	integration_eval	ILL	0.4506055685	1	34.5460587526	4476.4375	354	cache_signature=1a2b9a788710466ebfcc74eacea46f78	ILL	1	0.4506055685	0.2138871761	0.7071418377	0.4932546616000001	ok	0.4932546616000001	0.4799111104842723
DLPFC	Visium	4	hybrid_hvg_svg_intersection	2000	scvi	integration_eval	GC	0.8331102091	1	34.5460587526	4476.4375	354	cache_signature=1a2b9a788710466ebfcc74eacea46f78	GC	1	0.8331102091	0.2342750748	0.993962209	0.7596871342	ok	0.7596871342	0.7882654679029314
DLPFC	Visium	4	hybrid_hvg_svg_intersection	2000	scvi	alignment_eval	Accuracy	0.5617	2	28.4730229648	4863.83984375	354	cache_signature=e6e6f991c3ab1c393d5cb6df94ad7b4b	Accuracy	1	0.5617	0.1911	0.7779333333333334	0.5868333333333333	ok	0.5868333333333333	0.6315251349048565
DLPFC	Visium	4	hybrid_hvg_svg_intersection	2000	scvi	alignment_eval	Ratio	0.9266754916	2	28.4730229648	4863.83984375	354	cache_signature=e6e6f991c3ab1c393d5cb6df94ad7b4b	Ratio	-1	-0.9266754916	-6.5600224227	-0.7340294017333333	5.825993020966667	ok	5.825993020966667	0.9669333469550394
DLPFC	Visium	4	hybrid_hvg_svg_intersection	2000	scvi	clustering_eval	silhouette	0.2700015008	2	29.7153260512	4863.83984375	354	cache_signature=59ca160c3221718c576db27bdf5a6189	silhouette	1	0.2700015008	0.0293384020666666	0.8794011474	0.8500627453333333	ok	0.8500627453333333	0.28311215854891125
DLPFC	Visium	4	hybrid_hvg_svg_intersection	2000	scvi	clustering_eval	ari	0.2405143003	2	29.7153260512	4863.83984375	354	cache_signature=59ca160c3221718c576db27bdf5a6189	ari	1	0.2405143003	0.0102727844	0.3847598367	0.3744870523	ok	0.3744870523	0.614818361505205
DLPFC	Visium	4	hybrid_hvg_svg_intersection	2000	scvi	clustering_eval	nmi	0.3770482701	2	29.7153260512	4863.83984375	354	cache_signature=59ca160c3221718c576db27bdf5a6189	nmi	1	0.3770482701	0.0183960378	0.5333746913	0.5149786535	ok	0.5149786535	0.6964409686934723
DLPFC	Visium	4	hybrid_hvg_svg_intersection	2000	scvi	clustering_eval	CHAOS	0.0700794406	2	29.7153260512	4863.83984375	354	cache_signature=59ca160c3221718c576db27bdf5a6189	CHAOS	-1	-0.0700794406	-0.0892011679	-0.0581763831	0.0310247848	ok	0.0310247848	0.6163371453909328
DLPFC	Visium	4	hybrid_hvg_svg_intersection	2000	scvi	clustering_eval	PAS	0.3605	2	29.7153260512	4863.83984375	354	cache_signature=59ca160c3221718c576db27bdf5a6189	PAS	-1	-0.3605	-0.8281666667	-0.0269444444333333	0.8012222222666667	ok	0.8012222222666667	0.5836915823140374
DLPFC	Visium	4	hybrid_hvg_svg_intersection	2000	scvi	integration_eval	bASW	0.9666642125	2	31.3404358318	4863.83984375	354	cache_signature=1a86689de2c388717f833906698f393d	bASW	1	0.9666642125	0.2491534837	0.996775472	0.7476219883	ok	0.7476219883	0.9597239514470818
DLPFC	Visium	4	hybrid_hvg_svg_intersection	2000	scvi	integration_eval	iLISI	0.5579648586	2	31.3404358318	4863.83984375	354	cache_signature=1a86689de2c388717f833906698f393d	iLISI	1	0.5579648586	0.0012992992	0.7221799351000001	0.7208806359000001	ok	0.7208806359000001	0.7722021256751029
DLPFC	Visium	4	hybrid_hvg_svg_intersection	2000	scvi	integration_eval	dASW	0.5089389877	2	31.3404358318	4863.83984375	354	cache_signature=1a86689de2c388717f833906698f393d	dASW	1	0.5089389877	0.4023712054	0.535358496	0.1329872905999999	ok	0.1329872905999999	0.8013380964391202
DLPFC	Visium	4	hybrid_hvg_svg_intersection	2000	scvi	integration_eval	dLISI	0.851801683	2	31.3404358318	4863.83984375	354	cache_signature=1a86689de2c388717f833906698f393d	dLISI	1	0.851801683	0.4844990385	0.9507964562	0.4662974177	ok	0.4662974177	0.7877003615240052
DLPFC	Visium	4	hybrid_hvg_svg_intersection	2000	scvi	integration_eval	ILL	0.4495231423	2	31.3404358318	4863.83984375	354	cache_signature=1a86689de2c388717f833906698f393d	ILL	1	0.4495231423	0.2138871761	0.7071418377	0.4932546616000001	ok	0.4932546616000001	0.4777166533726277
DLPFC	Visium	4	hybrid_hvg_svg_intersection	2000	scvi	integration_eval	GC	0.8307452208	2	31.3404358318	4863.83984375	354	cache_signature=1a86689de2c388717f833906698f393d	GC	1	0.8307452208	0.2342750748	0.993962209	0.7596871342	ok	0.7596871342	0.7851523596330506
DLPFC	Visium	4	hybrid_hvg_svg_union	2000	scvi	alignment_eval	Accuracy	0.5466	0	85.170195709	3640.33203125	2000	cache_signature=3eb518bb3db4faa4a3dadbf2bc6249b5	Accuracy	1	0.5466	0.1911	0.7779333333333334	0.5868333333333333	ok	0.5868333333333333	0.6057938085771087
DLPFC	Visium	4	hybrid_hvg_svg_union	2000	scvi	alignment_eval	Ratio	1.1421746956	0	85.170195709	3640.33203125	2000	cache_signature=3eb518bb3db4faa4a3dadbf2bc6249b5	Ratio	-1	-1.1421746956	-6.5600224227	-0.7340294017333333	5.825993020966667	ok	5.825993020966667	0.9299440812239513
DLPFC	Visium	4	hybrid_hvg_svg_union	2000	scvi	clustering_eval	silhouette	0.3768817484	0	86.1759634903	3640.33203125	2000	cache_signature=7101843e6b13145b88d1286d661e2023	silhouette	1	0.3768817484	0.0293384020666666	0.8794011474	0.8500627453333333	ok	0.8500627453333333	0.40884434501014627
DLPFC	Visium	4	hybrid_hvg_svg_union	2000	scvi	clustering_eval	ari	0.2473884478	0	86.1759634903	3640.33203125	2000	cache_signature=7101843e6b13145b88d1286d661e2023	ari	1	0.2473884478	0.0102727844	0.3847598367	0.3744870523	ok	0.3744870523	0.6331745301838837
DLPFC	Visium	4	hybrid_hvg_svg_union	2000	scvi	clustering_eval	nmi	0.3588332825	0	86.1759634903	3640.33203125	2000	cache_signature=7101843e6b13145b88d1286d661e2023	nmi	1	0.3588332825	0.0183960378	0.5333746913	0.5149786535	ok	0.5149786535	0.6610705946474731
DLPFC	Visium	4	hybrid_hvg_svg_union	2000	scvi	clustering_eval	CHAOS	0.0720817486	0	86.1759634903	3640.33203125	2000	cache_signature=7101843e6b13145b88d1286d661e2023	CHAOS	-1	-0.0720817486	-0.0892011679	-0.0581763831	0.0310247848	ok	0.0310247848	0.5517981642857361
DLPFC	Visium	4	hybrid_hvg_svg_union	2000	scvi	clustering_eval	PAS	0.5253333333	0	86.1759634903	3640.33203125	2000	cache_signature=7101843e6b13145b88d1286d661e2023	PAS	-1	-0.5253333333	-0.8281666667	-0.0269444444333333	0.8012222222666667	ok	0.8012222222666667	0.37796422139076613
DLPFC	Visium	4	hybrid_hvg_svg_union	2000	scvi	integration_eval	bASW	0.940108344	0	88.1219222564	3640.33203125	2000	cache_signature=dda0faa200afeacf336f8d96055de484	bASW	1	0.940108344	0.2491534837	0.996775472	0.7476219883	ok	0.7476219883	0.9242035027235433
DLPFC	Visium	4	hybrid_hvg_svg_union	2000	scvi	integration_eval	iLISI	0.3514980261	0	88.1219222564	3640.33203125	2000	cache_signature=dda0faa200afeacf336f8d96055de484	iLISI	1	0.3514980261	0.0012992992	0.7221799351000001	0.7208806359000001	ok	0.7208806359000001	0.48579294471238826
DLPFC	Visium	4	hybrid_hvg_svg_union	2000	scvi	integration_eval	dASW	0.4993981228	0	88.1219222564	3640.33203125	2000	cache_signature=dda0faa200afeacf336f8d96055de484	dASW	1	0.4993981228	0.4023712054	0.535358496	0.1329872905999999	ok	0.1329872905999999	0.729595414435792
DLPFC	Visium	4	hybrid_hvg_svg_union	2000	scvi	integration_eval	dLISI	0.8472215263	0	88.1219222564	3640.33203125	2000	cache_signature=dda0faa200afeacf336f8d96055de484	dLISI	1	0.8472215263	0.4844990385	0.9507964562	0.4662974177	ok	0.4662974177	0.7778779680769398
DLPFC	Visium	4	hybrid_hvg_svg_union	2000	scvi	integration_eval	ILL	0.4531726802	0	88.1219222564	3640.33203125	2000	cache_signature=dda0faa200afeacf336f8d96055de484	ILL	1	0.4531726802	0.2138871761	0.7071418377	0.4932546616000001	ok	0.4932546616000001	0.4851155452313722
DLPFC	Visium	4	hybrid_hvg_svg_union	2000	scvi	integration_eval	GC	0.8231569281	0	88.1219222564	3640.33203125	2000	cache_signature=dda0faa200afeacf336f8d96055de484	GC	1	0.8231569281	0.2342750748	0.993962209	0.7596871342	ok	0.7596871342	0.775163651968558
DLPFC	Visium	4	hybrid_hvg_svg_union	2000	scvi	alignment_eval	Accuracy	0.5839	1	82.9633088345	4476.4375	2000	cache_signature=3f99178cd7ba87578258da6758ec9acc	Accuracy	1	0.5839	0.1911	0.7779333333333334	0.5868333333333333	ok	0.5868333333333333	0.6693552967906845
DLPFC	Visium	4	hybrid_hvg_svg_union	2000	scvi	alignment_eval	Ratio	1.0262622634	1	82.9633088345	4476.4375	2000	cache_signature=3f99178cd7ba87578258da6758ec9acc	Ratio	-1	-1.0262622634	-6.5600224227	-0.7340294017333333	5.825993020966667	ok	5.825993020966667	0.9498398194754138
DLPFC	Visium	4	hybrid_hvg_svg_union	2000	scvi	clustering_eval	silhouette	0.3285497427	1	83.978887205	4476.4375	2000	cache_signature=16d4e3988229d36c6be8e396fd5cc91b	silhouette	1	0.3285497427	0.0293384020666666	0.8794011474	0.8500627453333333	ok	0.8500627453333333	0.3519873589049056
DLPFC	Visium	4	hybrid_hvg_svg_union	2000	scvi	clustering_eval	ari	0.3052745101	1	83.978887205	4476.4375	2000	cache_signature=16d4e3988229d36c6be8e396fd5cc91b	ari	1	0.3052745101	0.0102727844	0.3847598367	0.3744870523	ok	0.3744870523	0.7877487990257013
DLPFC	Visium	4	hybrid_hvg_svg_union	2000	scvi	clustering_eval	nmi	0.4309931756	1	83.978887205	4476.4375	2000	cache_signature=16d4e3988229d36c6be8e396fd5cc91b	nmi	1	0.4309931756	0.0183960378	0.5333746913	0.5149786535	ok	0.5149786535	0.8011926999222696
DLPFC	Visium	4	hybrid_hvg_svg_union	2000	scvi	clustering_eval	CHAOS	0.0691888596	1	83.978887205	4476.4375	2000	cache_signature=16d4e3988229d36c6be8e396fd5cc91b	CHAOS	-1	-0.0691888596	-0.0892011679	-0.0581763831	0.0310247848	ok	0.0310247848	0.6450426144454676
DLPFC	Visium	4	hybrid_hvg_svg_union	2000	scvi	clustering_eval	PAS	0.3870833333	1	83.978887205	4476.4375	2000	cache_signature=16d4e3988229d36c6be8e396fd5cc91b	PAS	-1	-0.3870833333	-0.8281666667	-0.0269444444333333	0.8012222222666667	ok	0.8012222222666667	0.5505131050311739
DLPFC	Visium	4	hybrid_hvg_svg_union	2000	scvi	integration_eval	bASW	0.9541438427	1	85.8672496825	4476.4375	2000	cache_signature=8dd3ec8fcd67be5ca767ca17a4c5a565	bASW	1	0.9541438427	0.2491534837	0.996775472	0.7476219883	ok	0.7476219883	0.9429770258671242
DLPFC	Visium	4	hybrid_hvg_svg_union	2000	scvi	integration_eval	iLISI	0.416986548	1	85.8672496825	4476.4375	2000	cache_signature=8dd3ec8fcd67be5ca767ca17a4c5a565	iLISI	1	0.416986548	0.0012992992	0.7221799351000001	0.7208806359000001	ok	0.7208806359000001	0.5766381119129739
DLPFC	Visium	4	hybrid_hvg_svg_union	2000	scvi	integration_eval	dASW	0.5120878285	1	85.8672496825	4476.4375	2000	cache_signature=8dd3ec8fcd67be5ca767ca17a4c5a565	dASW	1	0.5120878285	0.4023712054	0.535358496	0.1329872905999999	ok	0.1329872905999999	0.8250158538082143
DLPFC	Visium	4	hybrid_hvg_svg_union	2000	scvi	integration_eval	dLISI	0.8615890257	1	85.8672496825	4476.4375	2000	cache_signature=8dd3ec8fcd67be5ca767ca17a4c5a565	dLISI	1	0.8615890257	0.4844990385	0.9507964562	0.4662974177	ok	0.4662974177	0.8086898466218977
DLPFC	Visium	4	hybrid_hvg_svg_union	2000	scvi	integration_eval	ILL	0.4702307643	1	85.8672496825	4476.4375	2000	cache_signature=8dd3ec8fcd67be5ca767ca17a4c5a565	ILL	1	0.4702307643	0.2138871761	0.7071418377	0.4932546616000001	ok	0.4932546616000001	0.5196982576271713
DLPFC	Visium	4	hybrid_hvg_svg_union	2000	scvi	integration_eval	GC	0.8747923742	1	85.8672496825	4476.4375	2000	cache_signature=8dd3ec8fcd67be5ca767ca17a4c5a565	GC	1	0.8747923742	0.2342750748	0.993962209	0.7596871342	ok	0.7596871342	0.8431330090570857
DLPFC	Visium	4	hybrid_hvg_svg_union	2000	scvi	alignment_eval	Accuracy	0.5299	2	80.9155036667	4522.5859375	2000	cache_signature=2ccdaed0ce9abb7fa84040d0a1047f6c	Accuracy	1	0.5299	0.1911	0.7779333333333334	0.5868333333333333	ok	0.5868333333333333	0.5773359840954275
DLPFC	Visium	4	hybrid_hvg_svg_union	2000	scvi	alignment_eval	Ratio	1.1524187846	2	80.9155036667	4522.5859375	2000	cache_signature=2ccdaed0ce9abb7fa84040d0a1047f6c	Ratio	-1	-1.1524187846	-6.5600224227	-0.7340294017333333	5.825993020966667	ok	5.825993020966667	0.9281857390901498
DLPFC	Visium	4	hybrid_hvg_svg_union	2000	scvi	clustering_eval	silhouette	0.3465827107	2	81.9121816866	4522.5859375	2000	cache_signature=1e80cece1293113558fa098a712eaab5	silhouette	1	0.3465827107	0.0293384020666666	0.8794011474	0.8500627453333333	ok	0.8500627453333333	0.3732010494224554
DLPFC	Visium	4	hybrid_hvg_svg_union	2000	scvi	clustering_eval	ari	0.2564394193	2	81.9121816866	4522.5859375	2000	cache_signature=1e80cece1293113558fa098a712eaab5	ari	1	0.2564394193	0.0102727844	0.3847598367	0.3744870523	ok	0.3744870523	0.6573435139829533
DLPFC	Visium	4	hybrid_hvg_svg_union	2000	scvi	clustering_eval	nmi	0.3627680618	2	81.9121816866	4522.5859375	2000	cache_signature=1e80cece1293113558fa098a712eaab5	nmi	1	0.3627680618	0.0183960378	0.5333746913	0.5149786535	ok	0.5149786535	0.6687112595046621
DLPFC	Visium	4	hybrid_hvg_svg_union	2000	scvi	clustering_eval	CHAOS	0.0721087986	2	81.9121816866	4522.5859375	2000	cache_signature=1e80cece1293113558fa098a712eaab5	CHAOS	-1	-0.0721087986	-0.0892011679	-0.0581763831	0.0310247848	ok	0.0310247848	0.5509262807199232
DLPFC	Visium	4	hybrid_hvg_svg_union	2000	scvi	clustering_eval	PAS	0.4934166667	2	81.9121816866	4522.5859375	2000	cache_signature=1e80cece1293113558fa098a712eaab5	PAS	-1	-0.4934166667	-0.8281666667	-0.0269444444333333	0.8012222222666667	ok	0.8012222222666667	0.4177991956501013
DLPFC	Visium	4	hybrid_hvg_svg_union	2000	scvi	integration_eval	bASW	0.9557341515	2	83.8564720443	4522.421875	2000	cache_signature=bf57e18b79d8838f1c419a0b020045cf	bASW	1	0.9557341515	0.2491534837	0.996775472	0.7476219883	ok	0.7476219883	0.9451041821371212
DLPFC	Visium	4	hybrid_hvg_svg_union	2000	scvi	integration_eval	iLISI	0.2402395794	2	83.8564720443	4522.421875	2000	cache_signature=bf57e18b79d8838f1c419a0b020045cf	iLISI	1	0.2402395794	0.0012992992	0.7221799351000001	0.7208806359000001	ok	0.7208806359000001	0.33145609453316704
DLPFC	Visium	4	hybrid_hvg_svg_union	2000	scvi	integration_eval	dASW	0.5017884026	2	83.8564720443	4522.421875	2000	cache_signature=bf57e18b79d8838f1c419a0b020045cf	dASW	1	0.5017884026	0.4023712054	0.535358496	0.1329872905999999	ok	0.1329872905999999	0.7475691605675897
DLPFC	Visium	4	hybrid_hvg_svg_union	2000	scvi	integration_eval	dLISI	0.8483128979	2	83.8564720443	4522.421875	2000	cache_signature=bf57e18b79d8838f1c419a0b020045cf	dLISI	1	0.8483128979	0.4844990385	0.9507964562	0.4662974177	ok	0.4662974177	0.7802184734251854
DLPFC	Visium	4	hybrid_hvg_svg_union	2000	scvi	integration_eval	ILL	0.4488894432	2	83.8564720443	4522.421875	2000	cache_signature=bf57e18b79d8838f1c419a0b020045cf	ILL	1	0.4488894432	0.2138871761	0.7071418377	0.4932546616000001	ok	0.4932546616000001	0.4764319232943667
DLPFC	Visium	4	hybrid_hvg_svg_union	2000	scvi	integration_eval	GC	0.8317447839	2	83.8564720443	4522.421875	2000	cache_signature=bf57e18b79d8838f1c419a0b020045cf	GC	1	0.8317447839	0.2342750748	0.993962209	0.7596871342	ok	0.7596871342	0.7864681158898057
E8p5Embryo	Slide-seq	6	hybrid_hvg_svg_intersection	2000	cellcharter	clustering_eval	silhouette	0.0634131953	0	52.5023909016	3533.80859375	253	cache_signature=5a341d818a9e8103496f67d069517604	silhouette	1	0.0634131953	-0.1284756213	0.6791920066	0.8076676279	ok	0.8076676279	0.23758388967368443
E8p5Embryo	Slide-seq	6	hybrid_hvg_svg_intersection	2000	cellcharter	clustering_eval	CHAOS	0.0538344557	0	52.5023909016	3533.80859375	253	cache_signature=5a341d818a9e8103496f67d069517604	CHAOS	-1	-0.0538344557	-0.1368430974	-0.0532607287	0.0835823686999999	ok	0.0835823686999999	0.993135789175117
E8p5Embryo	Slide-seq	6	hybrid_hvg_svg_intersection	2000	cellcharter	clustering_eval	PAS	0.10475	0	52.5023909016	3533.80859375	253	cache_signature=5a341d818a9e8103496f67d069517604	PAS	-1	-0.10475	-0.981	-0.0909166667	0.8900833333	ok	0.8900833333	0.9844583840833052
E8p5Embryo	Slide-seq	6	hybrid_hvg_svg_intersection	2000	cellcharter	integration_eval	bASW	0.9879457504	0	52.8156608799	3533.80859375	253	cache_signature=cf2a4de9ecaa96a712cd93c42db75441	bASW	1	0.9879457504	0.8819584101	0.9997620521	0.117803642	ok	0.117803642	0.8996949372753689
E8p5Embryo	Slide-seq	6	hybrid_hvg_svg_intersection	2000	cellcharter	integration_eval	iLISI	0.1531277491	0	52.8156608799	3533.80859375	253	cache_signature=cf2a4de9ecaa96a712cd93c42db75441	iLISI	1	0.1531277491	0.1295350299	0.6596340276	0.5300989977	ok	0.5300989977	0.044506251289597565
E8p5Embryo	Slide-seq	6	hybrid_hvg_svg_intersection	2000	cellcharter	integration_eval	dASW		0	52.8156608799	3533.80859375	253	cache_signature=cf2a4de9ecaa96a712cd93c42db75441	dASW	1					unavailable		
E8p5Embryo	Slide-seq	6	hybrid_hvg_svg_intersection	2000	cellcharter	integration_eval	dLISI		0	52.8156608799	3533.80859375	253	cache_signature=cf2a4de9ecaa96a712cd93c42db75441	dLISI	1					unavailable		
E8p5Embryo	Slide-seq	6	hybrid_hvg_svg_intersection	2000	cellcharter	integration_eval	ILL		0	52.8156608799	3533.80859375	253	cache_signature=cf2a4de9ecaa96a712cd93c42db75441	ILL	1					unavailable		
E8p5Embryo	Slide-seq	6	hybrid_hvg_svg_intersection	2000	cellcharter	integration_eval	GC		0	52.8156608799	3533.80859375	253	cache_signature=cf2a4de9ecaa96a712cd93c42db75441	GC	1					unavailable		
E8p5Embryo	Slide-seq	6	hybrid_hvg_svg_intersection	2000	cellcharter	clustering_eval	silhouette	0.0665556043	1	41.8371141627	3547.7109375	253	cache_signature=3387fb76d4a65634d7d338d7d495ba03	silhouette	1	0.0665556043	-0.1284756213	0.6791920066	0.8076676279	ok	0.8076676279	0.24147461017732838
