dataset	fs_method	n_features	integration_method	random_seed	Accuracy	CHAOS	GC	ILL	PAS	Ratio	ari	bASW	dASW	dLISI	iLISI	nmi	silhouette	BatchMixing	BiologicalConservation	Integration	LabelIndependentClustering	LabelAgreement	Clustering	Alignment	CoreOverall	AlignmentEligibleOverall	MethodGroup
E8p5Embryo	hybrid_hvg_svg_union	2000	scvi	0		0.4123751735693517			0.35212058801056534			0.7951214445475296			0.6714896222109948		0.33862579141758364	0.7333055333792622		0.7333055333792622	0.3677071843325002		0.3677071843325002		0.5505063588558812		hybrid
E8p5Embryo	hybrid_hvg_svg_union	2000	scvi	1		0.46585815053599994			0.3825484505339406			0.7928276156351775			0.6680192487373948		0.3534860013423103	0.7304234321862861		0.7304234321862861	0.4006308674707502		0.4006308674707502		0.5655271498285181		hybrid
E8p5Embryo	hybrid_hvg_svg_union	2000	scvi	2		0.42631239045035646			0.3556783072504701			0.8105768105200009			0.6660528599977016		0.3177470754489305	0.7383148352588512		0.7383148352588512	0.36657925771658567		0.36657925771658567		0.5524470464877185		hybrid
E9p5Embryo	hybrid_hvg_svg_intersection	2000	cellcharter	0		0.9845365801033238			0.9585334318094915			0.9957135090218179			0.07175244623080673		0.22153959085107994	0.5337329776263123		0.5337329776263123	0.7215365342546317		0.7215365342546317		0.627634755940472		hybrid
E9p5Embryo	hybrid_hvg_svg_intersection	2000	cellcharter	1		0.9556894780711804			0.9354451422286335			0.9981120295413123			0.07604872012097053		0.20225303301724687	0.5370803748311415		0.5370803748311415	0.6977958844390203		0.6977958844390203		0.6174381296350808		hybrid
E9p5Embryo	hybrid_hvg_svg_intersection	2000	cellcharter	2		0.99125522049183			0.9574251939078371			0.9799317566687996			0.08827458711676511		0.20382361633450027	0.5341031718927823		0.5341031718927823	0.7175013435780558		0.7175013435780558		0.6258022577354191		hybrid
E9p5Embryo	hybrid_hvg_svg_intersection	2000	scvi	0		0.4209483083066556			0.3764314739655389			0.8449420352199364			0.6156876280405146		0.26327472909988836	0.7303148316302255		0.7303148316302255	0.3535515037906943		0.3535515037906943		0.5419331677104599		hybrid
E9p5Embryo	hybrid_hvg_svg_intersection	2000	scvi	1		0.3848871371256437			0.34512375324380323			0.8446794007543482			0.614151663519643		0.2669796641809433	0.7294155321369956		0.7294155321369956	0.3323301848501301		0.3323301848501301		0.5308728584935629		hybrid
E9p5Embryo	hybrid_hvg_svg_intersection	2000	scvi	2		0.40522796435971903			0.3495567048504207			0.8413360145118998			0.6354565334984086		0.24593842853902007	0.7383962740051542		0.7383962740051542	0.33357436591638656		0.33357436591638656		0.5359853199607704		hybrid
E9p5Embryo	hybrid_hvg_svg_union	2000	cellcharter	0		0.8954565576509672			0.7987624676173799			0.9695978118718512			0.002620193221140946		0.2222428984559312	0.4861090025464961		0.4861090025464961	0.6388206412414261		0.6388206412414261		0.5624648218939611		hybrid
E9p5Embryo	hybrid_hvg_svg_union	2000	cellcharter	1		0.9363313905075964			0.8595308459653098			0.9860117744108321			0.0164592779684296		0.2621934682644455	0.5012355261896309		0.5012355261896309	0.6860185682457839		0.6860185682457839		0.5936270472177074		hybrid
